,0_long,1_long,4_long,5_long,6_long,7_long,8_long,12_long,13_long,14_long,16_long,17_long,18_long,21_long,23_long,24_long,26_long,27_long,28_long,36_long,38_long,40_long,42_long,47_long,48_long,51_long,52_long,53_long,54_long,56_long,57_long,58_long,61_long,62_long,66_long,67_long,68_long,69_long,79_long,83_long,85_long,87_long,89_long,90_long,93_long,95_long,97_long,98_long,99_long,100_long,104_long,105_long,107_long,109_long,110_long,112_long,113_long,114_long,115_long,116_long,117_long,118_long,119_long,120_long,121_long,122_long,126_long,127_long,128_long,135_long,136_long,142_long,143_long,144_long,146_long,149_long,150_long,151_long,152_long,154_long,155_long,161_long,162_long,163_long,167_long,168_long,169_long,172_long,175_long,176_long,177_long,180_long,182_long,183_long,184_long,185_long,186_long,190_long,193_long,194_long,195_long,196_long,202_long,204_long,206_long,207_long,208_long,209_long,212_long,214_long,215_long,217_long,218_long,219_long,221_long,222_long,226_long,227_long,228_long,229_long,231_long,233_long,234_long,235_long,236_long,238_long,240_long,242_long,247_long,248_long,252_long,253_long,254_long,255_long,256_long,257_long,258_long,259_long,260_long,261_long,naive_ave_pnl
2020-05-31,0.4860162732566666,0.431417157495984,0.4059911645384272,0.5508683226434882,0.6747256915854841,0.13564829976981024,0.6976209422377744,0.0,0.517679240257835,0.6410965752842348,0.5597619461453424,0.6825157558727148,0.4715321311417582,0.7768744461990759,0.6386622583383932,0.6114917766764678,0.3388334171675642,0.289501467454431,0.6805628479143572,0.5708001840444027,0.5236666285509354,0.42412933156047805,0.6347059334250581,0.49064600612042364,0.635961024884703,0.41337296559482617,0.6622369543536324,0.6020640202553872,0.4911458364717628,0.5606990104437314,0.0,0.6982202203347427,0.2979503668318806,0.5754250437038634,0.5287716584149202,0.49584967645000844,0.715097373464053,0.7154600552690331,0.5877869838265251,0.6017776466035002,0.5998341292782556,0.6416179880436194,0.4808337245077637,0.7063902109850347,0.0,0.7073689558283223,0.7710321392841601,0.5810440484519755,0.6889920942844636,0.5484158203756997,0.0,0.6061129851092182,0.5743454720427753,0.6117498844335093,0.5373699510413347,0.5050180806590753,0.6688748621217586,0.6208717640837897,0.6044744927702647,0.3791781165461452,0.6385743163950536,0.46063766458917815,0.5750497590463775,0.6557508780116722,0.6359829169244232,0.3212739319932275,0.0,0.6648912358277701,0.5490104223369849,0.5378792997225915,0.6026849961207752,0.6120412679986693,0.5635671547027145,0.5110174327034309,0.6145479387779474,0.0,0.5879296307148734,0.3638682296896054,0.7337082077906695,0.49340214495355067,0.6343597007117664,0.5209040867216126,0.1691379245283807,0.5452786539276014,0.32652573288562414,0.767636920770378,0.33997378871413275,0.7362346458946218,0.5796935637195769,0.6249631210365244,0.5694593320232005,0.6308448319409384,0.557675578188665,0.43564052916228735,0.5799825958963312,0.19342514878575431,0.5109610151006718,0.2995805609185981,0.18162828258287791,0.40003561338869886,0.49036932736050365,0.4805193432622383,0.3343534283466313,0.4701654596248162,0.6190231286530106,0.3890453857122384,0.4594075520689844,0.7102527039511897,0.5541965015644482,0.0,0.40392598218629827,0.3663415994656281,0.6762066078259166,0.3799157770097794,0.559180842907459,0.6136756675935255,0.5423801775529276,0.0,0.41243687527708134,0.5632578706041589,0.47297818958593196,0.6938681741820524,0.7322354488706633,0.669041883583138,0.41664210868495183,0.24448932229923453,0.6107722709006841,0.5881663616467833,0.5766620873035685,0.6619755225650207,0.5815366901105479,0.6269951454399937,0.6153899899874087,0.5523752628346733,0.5641486210213367,0.636260797899777,0.5601527079628658,0.0,0.4260459387360943,0.5502759162408182,0.6513112061026831
2020-06-30,0.5136715807442448,0.42806550044869207,0.40134612441359047,0.6062992581946688,0.6517073309019729,0.11823956546711518,0.7066909277068066,0.0,0.5056346050361233,0.6555651300402083,0.5370029759336996,0.7034270288232224,0.545754537398758,0.7841667698180228,0.6120720519774051,0.5970094257936244,0.34158302570451393,0.263076218770545,0.6720953764528824,0.5590393926620263,0.5074802189919956,0.4069193522046968,0.6506788477729741,0.5022273933142947,0.6134496032854205,0.40583016620260515,0.641993951227163,0.586461359576498,0.4825945592200894,0.5483669873531388,0.0,0.7191026574258947,0.2818764446914716,0.5839521034160369,0.5194244751548771,0.487751433221758,0.7385667604489707,0.6960122254050721,0.5777249108291493,0.6379904882561844,0.592804414340561,0.6364812276489404,0.4950170458697032,0.6853767312079759,0.0,0.6980278317612073,0.7546793023146385,0.605011706443673,0.6701603751309132,0.5243631659280851,0.0,0.620079542083908,0.5642548628555952,0.6229677664386779,0.5236843784441407,0.49350934689605697,0.6846522863873702,0.5997884479164438,0.6230635314648671,0.37786415876316726,0.6550406566508084,0.4534673645201962,0.6460545311388478,0.6446476649616862,0.612148693784943,0.3203384671339041,0.0,0.6142835673927276,0.5316550696180907,0.5464299808483458,0.6214062808371821,0.600069708185759,0.561487849272767,0.4930675684288452,0.6607941947867969,0.0,0.6229845635790929,0.3627777169807771,0.7064200598867759,0.5051323772451201,0.6650972020737831,0.5902878679643285,0.2625737187621235,0.5361598294595715,0.31109973771258376,0.7654409990342865,0.3712613094118522,0.7159932999385837,0.5392427723840256,0.6826009010256162,0.5589073829321942,0.6087831769962153,0.5455848185147651,0.4242849258341216,0.6111442709846797,0.19590839410149122,0.51391874035514,0.3255498529414752,0.1773388961801395,0.4017491207029928,0.4551089526150414,0.476531965494421,0.2583949726420938,0.465563290232087,0.6058352052339394,0.41493286422663217,0.4688947388474985,0.6917945272142504,0.5232197718486646,0.0,0.37804727216383466,0.4798996622764642,0.7076727834842046,0.45776915881432323,0.5479151145027018,0.5989379021132286,0.539580750534913,0.0,0.40318886049723357,0.5797434993911295,0.42248841107786284,0.6753955674037722,0.7149093801428565,0.6685179385317307,0.4590368047069477,0.24563872701962364,0.5942102474910901,0.5741876433770173,0.5734076848905386,0.6430260336889003,0.6013621689722393,0.6852090405947756,0.5968263952139143,0.5431725268987175,0.5408564742654673,0.6563132156622238,0.5412189925783881,0.0,0.42086844912589644,0.6362205525693052,0.6746616626248547
2020-07-31,0.510507587208117,0.4291333080916555,0.3701875721555252,0.52242843796314,0.6530627558381299,0.11502748211044989,0.6858795509335013,0.0,0.5064578500336574,0.6494190378943209,0.5371643402632884,0.7033354672970934,0.5318230477644945,0.792249497390833,0.61227420344293,0.6005765922669655,0.34800206558302593,0.2512779162770646,0.6734051383626278,0.5569874123284966,0.5029831778214702,0.2841744543739394,0.6430942977837419,0.4692618064055445,0.6130315467367274,0.4054925641243663,0.6414234512214101,0.5788940943502546,0.47363977263549883,0.5473763647118142,0.0,0.7193427549818383,0.26989652799902675,0.5849099698813264,0.5164632013693673,0.4835415363651407,0.7296865967657684,0.698060524989455,0.5712627518250696,0.6375651362843727,0.5937182828091943,0.6358127447216734,0.49783084331749977,0.6968019090464693,0.0,0.6977726139390538,0.7198387656052236,0.5936197200641135,0.6685772030800925,0.5254455840106721,0.0,0.6173347003565519,0.5646809893801438,0.5245104559633983,0.5263729207526819,0.4947189054476623,0.5998760889805903,0.5950420198536086,0.6253733279555441,0.3806540444058735,0.6647203076977747,0.45440064821656634,0.6488204610090641,0.6463513504197325,0.6113360972514666,0.3274707955096273,0.0,0.6277639810350836,0.5326787073460868,0.5665311705079198,0.6172158250141856,0.60217540821492,0.4610443280789793,0.4905945075945054,0.6174742580825248,0.0,0.5971168600092155,0.3579597154869492,0.7172161830650138,0.5089869893452822,0.6619920334605917,0.586961419506831,0.28232850095882184,0.532013375872511,0.287274322742008,0.7641604403537724,0.3618542718196414,0.7164423241493297,0.5347291667444563,0.5631960929141945,0.5537421210357983,0.6110194316772163,0.5478192782022939,0.421299226457281,0.5861130649029215,0.21143674352540737,0.5123456267413162,0.3090798564925539,0.18226984269592117,0.40504574838508245,0.470908659301106,0.4211083429547342,0.32003320000343377,0.4651036857105075,0.5989582331468737,0.4549034868105829,0.475532143187407,0.6322920108144986,0.4522577000861,0.0,0.3750184615960595,0.3836927997761191,0.7334148354077773,0.4156459956434893,0.5746619670810255,0.6003034709001589,0.4716262290726742,0.0,0.35776797912523434,0.5692025237220752,0.4292124412268226,0.6740802826036782,0.7161406314490819,0.6673222335433985,0.4601698167631472,0.24188696762760012,0.5944327333789993,0.4925700917287527,0.5123457361122005,0.6452983696879562,0.6062158483357145,0.6238002287590462,0.5977640083784767,0.5447234658678004,0.5551261018960798,0.656451600686241,0.5416245960372817,0.0,0.42118901073391973,0.6353530237156294,0.6488655901451187
2020-08-31,0.5623407166400732,0.4911102333676324,0.37117505521589084,0.5642085882551118,0.6547124277834042,0.11691548801412527,0.725371863107965,0.0,0.5075777806854205,0.694544125337114,0.537778780606011,0.714883862984654,0.578155410433847,0.787564079383793,0.6579481832897116,0.6067489100827955,0.35450440889528073,0.2766555148661302,0.6748292097472809,0.5563736473927154,0.4999908881167,0.27918575438285037,0.6805089323227741,0.48176999525189806,0.6131673166028475,0.4984253018168945,0.6414356706380328,0.604703482446464,0.4738693540159482,0.6246619840339228,0.0,0.7197718094574734,0.2927629513892501,0.5862701376110173,0.5141459963233347,0.4802286254231443,0.7487013065097663,0.7005659652302638,0.5636495807440479,0.6545184121835294,0.6208484325249256,0.650157678135157,0.5139531246909379,0.7277646611712909,0.0,0.7397835700009092,0.7527003033404596,0.6476509378809737,0.6671564629081506,0.5271102298776684,0.0,0.6002365937759842,0.5943307393692396,0.5790148753824125,0.5290021373027677,0.4960882737475441,0.5846608530727183,0.6143059802202431,0.6240977404675282,0.3836014581213845,0.6993807542616055,0.4915935308354148,0.603238891151059,0.6478283007444247,0.6110888157638198,0.3700075375156857,0.0,0.6787154309233394,0.5340526282748962,0.5983084862570557,0.6684571556019133,0.5168070524410137,0.5936319319906356,0.4889415978261833,0.6083097721623696,0.0,0.6177207731047791,0.3402720802849726,0.7425711092292309,0.5214010261150008,0.694346534068225,0.5934614099933087,0.35067787536273104,0.5558954926336231,0.28633940697793353,0.7796746476421567,0.39717913710708663,0.7174303213124053,0.5260243119091641,0.6143525859351687,0.5488783004926524,0.6134269104887247,0.5504204456012649,0.4203452027909312,0.6433242028032311,0.22760639538401356,0.6122838650878771,0.35501720387227104,0.44298129460744595,0.4066409747062854,0.5058681687728137,0.4885368206785602,0.26537119027931644,0.46517202204132213,0.5932048402070439,0.4767550087644812,0.5433494274390175,0.695061077089099,0.4543546350739623,0.2907906986205233,0.4379596754788942,0.40297221010307926,0.7295846425802863,0.40032817818043753,0.5985178030573551,0.6019397281513161,0.5305830130224183,0.0,0.3608397329394029,0.610486517663722,0.4717987535780699,0.7017757827934646,0.716916626974061,0.6255886003169959,0.44452888276554137,0.26655684543959746,0.5949693163451423,0.556988664476648,0.573864728149697,0.6477793900088744,0.6088531296879269,0.6292762417501161,0.5252606846775564,0.5715818637973203,0.5522870724407781,0.6648418806911972,0.5421199882664656,0.0,0.4219911208952501,0.6472050499607654,0.6885898534797963
2020-09-30,0.5492015747167913,0.5295724937873153,0.3949178227677738,0.6222915901429452,0.647565021711132,0.11992202756959384,0.7217860665890605,0.0,0.5045686177805403,0.6887659281781217,0.5284390248844539,0.7070351088604219,0.5619586663847036,0.7808684815077905,0.6422107679063462,0.5488491024420686,0.3601953934955346,0.2675979951557133,0.6715754501547315,0.5525816385935165,0.4923517419717086,0.24727616047910497,0.6673541396154288,0.47401537902911517,0.6046331285355852,0.49250485753837747,0.6310754287932312,0.6484299455924835,0.47598657154997437,0.6176376265485961,0.0,0.7126854739355761,0.28782552259739463,0.579267682878248,0.5095093530241368,0.4751063100534321,0.741745004916845,0.69265086904223,0.5529767289331579,0.6998317220713182,0.6181281794846315,0.6852435652352681,0.5336265845231936,0.7211795648928111,0.0,0.7349059253564938,0.7449778648545242,0.632331652542655,0.65720946925442,0.5187184824590925,0.0,0.5948078768217548,0.6679110589157666,0.5779784282050121,0.5244741061125665,0.49472458475798287,0.6206155936365593,0.6026687539342467,0.6176013356066022,0.3846153390711376,0.6876596903733189,0.48456006719240385,0.6032711088557732,0.6439517598785816,0.6018566634274075,0.37257462765046134,0.0,0.6710082902000569,0.5288270532565454,0.5952482388757019,0.6500221204821424,0.5179424076209328,0.5575935670934615,0.47979967949263086,0.5980347772561196,0.0,0.6108254867764751,0.32503030849333303,0.7078249490929274,0.5499437199602768,0.6874030116272892,0.5794020604900987,0.3445815570660867,0.541513861589689,0.25385881138955546,0.7706675896227929,0.39513274416688804,0.7094115574780386,0.603049128652418,0.6048657823065006,0.541280664169746,0.6073870825601843,0.5484090420348104,0.4173497763946,0.6408616386027686,0.24112434666071186,0.6047018497630618,0.35624889867541754,0.42503809782851154,0.4049825025957477,0.49614459557131946,0.4678608279623715,0.2578913537240795,0.4638592379171376,0.5850020435750239,0.47167649411583995,0.49016238189374195,0.6876035672702733,0.45239380874583907,0.4773797609379094,0.507049837134849,0.3977599177346548,0.7229543626660877,0.38298331865348795,0.5879967239818644,0.5982081082775608,0.5247352694874311,0.0,0.36405514877753975,0.5869393419147702,0.4730490813417333,0.692329864300062,0.7078433684052297,0.6234074349161468,0.4633091387938623,0.32768103047740044,0.5886536121873616,0.5494892392681008,0.6325027196320243,0.6407641732179302,0.6008198161003736,0.6268327267475121,0.5235433427841151,0.5687833237416824,0.5681768364328728,0.6578268672993748,0.5359489185297706,0.0,0.4208491151170408,0.6422885335808544,0.6624367959202095
2020-10-31,0.5111502679686316,0.5428052934076351,0.4056996693150633,0.6381143684078365,0.6909948262463087,0.1319413927704948,0.6710344716263612,0.0,0.5319764088599225,0.7107929662396493,0.5677355660554121,0.7365511219692972,0.5339152419557545,0.7863146612392324,0.6319533870483443,0.649509990964717,0.3728807210744068,0.2760646951861394,0.6058169884139962,0.5669768831366597,0.5100826990775869,0.22896511639369427,0.6901753793312313,0.47377814023443043,0.6424218794716524,0.5218181268928713,0.6641029995672431,0.6599932163560803,0.49467083996043043,0.6110835076921113,0.0,0.7408394357158461,0.2917308839362066,0.6101113176524419,0.52060731515663,0.479386297395281,0.754012411285994,0.7288580328838531,0.5519189793344712,0.7166640355018159,0.6332392693332455,0.6931293615494757,0.5633493792598206,0.7397944181777404,0.0,0.7437199381191223,0.7853060380623038,0.6559327619154101,0.6855408812599639,0.5615546338469394,0.0,0.5994675257717992,0.6924731495579192,0.582477413441646,0.5561817856438733,0.5194859123966332,0.6341810486529611,0.6316383947884275,0.6065573088788687,0.39372418979774065,0.7259195035744035,0.5256078684900416,0.6046986060298236,0.6664845352776038,0.642092020757758,0.4026368101307057,0.0,0.6687128196464234,0.5636848855604945,0.5587176991856804,0.6880320584167625,0.5334166057335709,0.5460024759914384,0.5046115146518513,0.5584188365957342,0.0,0.6313039759801907,0.32131588562534924,0.6688221426798642,0.5610115114080219,0.7015778072473886,0.6163241329561064,0.352277630256851,0.5466980849757394,0.2588849304591834,0.7907036177286344,0.4078350779034669,0.7467291911969489,0.6253878326955902,0.6335491863953928,0.5467762730927873,0.6530214773623776,0.5761653352549826,0.42703482940820564,0.6363273138152281,0.3115172890816229,0.5670190417578486,0.37662271922199636,0.4001879888141475,0.41046816123768065,0.5094409381554575,0.47670217463376535,0.25442862293442275,0.4155245524451174,0.4899915229097195,0.48144484953387495,0.48940922773229906,0.7194659976406917,0.4761143560324947,0.4491551307939551,0.5239795780243237,0.40048013888809014,0.6671058362042602,0.4099850382240578,0.6086558174910334,0.6304613590105019,0.5418830842306287,0.0,0.3514838253230482,0.607652364507586,0.47418278337868724,0.7231698515110031,0.7430281039730464,0.6354497558824128,0.47510290841021496,0.317350253880778,0.617111273771024,0.5381562382321613,0.6499019524880533,0.6786619987961672,0.5869191043100199,0.6523870149210632,0.5340916142951168,0.599018766087092,0.5816041051192886,0.6814015466367943,0.5724160089570781,0.0,0.4320946118585598,0.6574748337217965,0.7028840095773992
2020-11-30,0.5291884241998088,0.5476337438289353,0.41384841465915145,0.6577672231044074,0.6992081239732447,0.14311437849119787,0.6223576282424275,0.0,0.5542283202553155,0.7331457196474491,0.5850649313532056,0.7479261912771873,0.5883215663950958,0.7457838314739417,0.6514999810414324,0.6498053335265931,0.3839758769188041,0.2870485309167542,0.6548080257613395,0.5759311756196878,0.5196669738782268,0.21732684376186034,0.6666526636577357,0.5021341675821664,0.6618162176387782,0.5606559096280453,0.6745714143048519,0.6693844154179752,0.5084575601291544,0.6193729480319387,0.0,0.7634633344910805,0.25100810881594016,0.6459724426226578,0.5310756997964745,0.4389406413351754,0.7881737608566357,0.7425107082757421,0.5039111868676388,0.6478815564116602,0.5983788517591826,0.6612468935938158,0.5554437768559841,0.7498519115319017,0.0,0.7479727804171751,0.7102515055214788,0.6637575517280895,0.697329714150933,0.5820873238339773,0.0,0.623638409116686,0.6981594741656119,0.6127077004594252,0.5744930383400999,0.5265576137887512,0.6698142780795017,0.6464393689800175,0.6357174880107583,0.4179484030951087,0.7369036897385477,0.5521576478745884,0.6314865805674605,0.6798157199461861,0.6623907304262282,0.43065609546055406,0.0,0.680833555370168,0.5859388096668133,0.5692819400035671,0.6989443606730408,0.545901612589392,0.5658227171097688,0.5140889532611607,0.5667186934152884,0.0,0.6432535598869741,0.3581838277505698,0.6843971299087386,0.5677524542554201,0.5881845101998577,0.6292503044425458,0.358294170776763,0.5597650823918849,0.2634388131729366,0.7046560359444418,0.41787442358593235,0.7673722608561567,0.5348257140440721,0.6475879806537186,0.5396675052975818,0.6805768050262191,0.5967179958964289,0.43310745366462633,0.5604554724459161,0.32166342895196426,0.5719853813768433,0.3911247097187896,0.3710693962429322,0.4339636700546451,0.5337290164788913,0.4864731930311884,0.2666104305155409,0.40287575674995063,0.5017755232077594,0.48664785901521523,0.4889257154791959,0.7351352890226681,0.49102215205326427,0.3390086708421954,0.528944200829156,0.4484514544431649,0.706268975896887,0.42521640176571857,0.6183118496089047,0.6542328896501604,0.5269462338109202,0.0,0.41871683072621957,0.6125348872702838,0.44808765126319283,0.7453228707982544,0.7586293615925103,0.6888887881914941,0.4054200420769874,0.30912856930373134,0.6319651709219403,0.5252078175534766,0.5496718839603275,0.6964565293135666,0.5972586077294885,0.7073134552368977,0.5407941331669631,0.6218744651233195,0.5908865306549266,0.6897060263474665,0.5973056246726637,0.0,0.440397069604502,0.7323611806290046,0.6883403950286574
2020-12-31,0.6057345371454909,0.5413356141728562,0.4850482897291594,0.632653372011316,0.6961844949293049,0.24553821106325247,0.6794100815759416,0.0,0.5378338964279109,0.7627590794153348,0.5705347530794231,0.7468575870328857,0.5755432674167552,0.7909383329383651,0.6366685111923128,0.549375057725314,0.3879324601318523,0.3643471114705404,0.6793700876073048,0.5672334717448816,0.5115663168718595,0.2526929462171281,0.7153782929156026,0.5117805047718309,0.6466696350898627,0.5420735923499868,0.6643550668362705,0.677042847293799,0.5389339726813309,0.64013750270852,0.0,0.7741313750280561,0.22391001456573958,0.6565740451415193,0.5175238854831002,0.35958493828057336,0.8070280913409518,0.7051181286619645,0.46609172628514656,0.7216736102339198,0.5940794763311776,0.7361490871024285,0.5985893046320616,0.7786578938713203,0.0,0.7747465025353817,0.787715354916122,0.6683494473588741,0.7074948046499674,0.5666580085058642,0.0751623276132283,0.6561181088980417,0.6890419174454282,0.6688145609696106,0.5545509334563302,0.5676976162229052,0.7314865757081164,0.6919638488488168,0.6514087894803822,0.5143641169609555,0.7294090215199402,0.5308861475247562,0.7231167403262309,0.6706457517718075,0.6462941941910971,0.4182498849143281,0.0,0.5814075055269812,0.569534600346381,0.6564442794760518,0.7184616093643317,0.5525812351805686,0.5615461574428141,0.5043868760115563,0.6018087777202322,0.0,0.7205222090070447,0.4294097463587582,0.6742169620017834,0.5957630861111425,0.6824677482343323,0.673381775799269,0.37564806817705065,0.5449559612419701,0.31432426990478696,0.7813582425517959,0.5021700858799051,0.7502572941213017,0.6436268007646558,0.6923437608947078,0.5664092524370941,0.6622479130587,0.5854592987095587,0.40649324485535454,0.6760442295381932,0.34384098748138264,0.6269416971683538,0.48350964850579503,0.5036675834669353,0.5281103973978348,0.5654070935051213,0.39225078367892746,0.3158618399872624,0.4306398818700548,0.5897366369662156,0.5351817834354891,0.5192848498627003,0.7571951873597645,0.5309141059625571,0.352452064757828,0.4950495544406287,0.48266562853308476,0.7358277255920078,0.40993611349101805,0.6977975932673479,0.637361189905634,0.5202782337352315,0.2309582506788606,0.4786857292904354,0.6339627680957117,0.5256068521838873,0.7480046358870353,0.750105477026487,0.6861146008904633,0.4307780909485099,0.332693722961478,0.6386592144533707,0.520219902157442,0.644872940825234,0.6858614394102001,0.6264592765953941,0.6786158686251362,0.5693760622306647,0.6565858834782138,0.6063581546464883,0.7062626130077125,0.5785950074271026,0.0,0.4364281496392262,0.7951641330004944,0.7141816918984032
2021-01-31,0.620560008742913,0.5430879635922071,0.48813222256373273,0.6277329843957249,0.7067350822217515,0.2480549434499158,0.7144537477591716,0.0,0.5481152102571513,0.7619359853474333,0.5778886363751198,0.7456575186133303,0.6032010112661033,0.7936827411700154,0.5812649661923965,0.564177141189138,0.4172381166765458,0.3681581798451572,0.6795940802597491,0.5705422254925039,0.5158486754071162,0.1856515585671165,0.7610209517554687,0.5147606271079498,0.6554362058876974,0.5518462140708597,0.6679676808672703,0.6814630775777439,0.561535949592708,0.6544580939793047,0.0,0.7783163232424931,0.22330924046796866,0.6624814649878232,0.5212338429916757,0.332761712346611,0.7919054245655285,0.7117109234311066,0.45781353618877174,0.7486453660831519,0.5735360851252725,0.7279416337324709,0.5959217007638078,0.7831258640923355,0.0,0.802198823262599,0.7976057500736569,0.6690110127135331,0.6938288970760677,0.5759613335791886,0.06245043291674369,0.649868885631894,0.6908433881792918,0.6562440861707985,0.5632712097675294,0.5719315163698714,0.7401901548381671,0.6941547358587132,0.6461662334061372,0.5310337972772144,0.7347632055855943,0.5430216718059987,0.7312958998319158,0.6620444869095465,0.6552474777699808,0.4191481796010767,0.0,0.5848816233453533,0.5795971098658231,0.7283266354031178,0.7173840498847657,0.5540343878694662,0.569613255195578,0.5082155932267166,0.5902799545526344,0.0,0.7115760264640226,0.41908716755675296,0.709553329153961,0.6044315575768892,0.6838718843980927,0.673852194455007,0.4247043815980671,0.544671840651373,0.31772466975176317,0.7888141333813813,0.4958329742756857,0.759067007762788,0.6475602645496652,0.6959392342036173,0.5651283087664918,0.6753966652557066,0.5959688051528231,0.41104871418453937,0.6938206149589068,0.3718988689555791,0.6637110438373061,0.48649979034069957,0.49881599087436335,0.5320442596001091,0.5668367104568846,0.42114746263462616,0.3181454189279604,0.43717711481916227,0.6474971889917654,0.5358721003924047,0.541112275702011,0.761124086955231,0.537936531235937,0.3875427846847818,0.49958839029195534,0.5047325241526384,0.7389197152925473,0.4189861876427734,0.6946985884075777,0.6483156461459691,0.4375277756072419,0.23627991439595475,0.47519592996541765,0.6295321703014534,0.5248454269002103,0.7301280458105767,0.757387585530282,0.6887494791405125,0.42933589469063177,0.31856085395334616,0.6451428766139985,0.5464606567858364,0.6925564353742304,0.6946364857122621,0.6592160129387529,0.6707445815173185,0.5739693193477764,0.6665343499187855,0.6078418952203235,0.7088294045574937,0.5896486064826939,0.0,0.44093683966284086,0.7835072016661188,0.7292787964933843
2021-02-28,0.6436142127018616,0.5460686208998645,0.4941102702199305,0.6546232464245629,0.7187575010765024,0.255904262731254,0.7213913136352798,0.0,0.5617394471167951,0.7630622414663994,0.5869225658753712,0.7288836940327175,0.6200298721405122,0.7985517337842247,0.5914288902516867,0.617205550647759,0.41412296803004633,0.37701919859248245,0.6801992618709399,0.5762449868735248,0.5226044921848947,0.2494557908682329,0.790099397116844,0.47813273708531134,0.666583739848372,0.5642944646649158,0.6723628204243077,0.6992329060444346,0.575431397548983,0.6797316595734415,0.0,0.8080610436549809,0.31943150357798183,0.6697966296849986,0.5283800078162233,0.30285496205837964,0.831844842643032,0.7195645557293769,0.4574287144592365,0.7769159993548423,0.5695820528005954,0.7598791437109254,0.6046171742461697,0.7872406678833341,0.0,0.8163682323663751,0.8014575740248462,0.6720083572142581,0.6995404661533988,0.587337630744353,0.03530126861838525,0.6541301611479805,0.7216368233478598,0.6823086033042406,0.5738295361676791,0.5774084078304415,0.7431568058576912,0.6983197302704465,0.6710359164465092,0.5247598308364603,0.741034420699918,0.5583254170620036,0.7617838680907588,0.6696023707254298,0.6663508825696235,0.4596020984366314,0.0,0.6299988932460606,0.59266753336626,0.7374828197294763,0.7181084090172876,0.6313976707390007,0.5895028977498932,0.577205680741003,0.6224897374037617,0.0,0.7067222924002559,0.5053392635109359,0.7323152584690544,0.6055580473721156,0.7288002349698309,0.6757583934497374,0.44634792382829175,0.5535732532205048,0.36503485993973056,0.7755467749938094,0.49869262542460835,0.7701586247854815,0.6536454430220209,0.7011975551897554,0.5656428007677952,0.6911100321348981,0.6094216423547362,0.41687803738596035,0.7343411986412877,0.398920892677123,0.6722572346623819,0.4937652018013572,0.48785172015296463,0.5484693619903829,0.5701050124644793,0.4578857389557664,0.3430212787285049,0.438494697865642,0.6442231282808292,0.5383061330164688,0.5577249335150798,0.7665667110501316,0.5460633089257598,0.3470317585990012,0.4606587260276114,0.5241032561196006,0.7665515306907623,0.4332002343782216,0.7208028711479868,0.6626763220820366,0.436634377711449,0.2149255370132448,0.5768978761460286,0.628814042211356,0.5819587219684226,0.7386271336443104,0.7658752160156859,0.7289484453392819,0.4278116288377899,0.3257695356686519,0.6536175849068456,0.6308607298989937,0.7027952554464728,0.7166356843887064,0.6265338216139053,0.7341966851660051,0.580014480058702,0.6787692855525173,0.5997944008962217,0.712077142024664,0.6042613259275251,0.0,0.44700426767304013,0.8120861496412963,0.7758884688399751
