,0_short,1_short,2_short,3_short,4_short,6_short,7_short,8_short,9_short,10_short,11_short,12_short,14_short,15_short,17_short,18_short,19_short,21_short,23_short,24_short,25_short,32_short,33_short,34_short,35_short,36_short,37_short,38_short,40_short,41_short,43_short,44_short,46_short,47_short,48_short,49_short,50_short,51_short,52_short,54_short,55_short,57_short,58_short,59_short,60_short,61_short,62_short,63_short,64_short,65_short,66_short,68_short,70_short,71_short,72_short,74_short,75_short,76_short,79_short,80_short,82_short,85_short,86_short,87_short,90_short,91_short,92_short,93_short,94_short,95_short,96_short,97_short,100_short,101_short,102_short,103_short,104_short,105_short,106_short,107_short,111_short,113_short,114_short,116_short,117_short,118_short,121_short,122_short,123_short,124_short,125_short,126_short,127_short,132_short,133_short,135_short,137_short,138_short,139_short,141_short,142_short,143_short,144_short,148_short,149_short,152_short,naive_ave_pnl
2020-07-31,0.36235285667650685,0.05885448315624445,0.4478600338095944,0.43888607309192207,0.6092118227372731,0.6340169727491878,0.5646202039734836,0.40981753588958697,0.5777355475920557,0.3247411187237953,0.5170632729429905,0.0,0.40601483409522426,0.3510698784969204,0.2155490776028884,0.33475600940483935,0.4243601058315861,0.384907730745534,0.5155443359623643,0.11184531409214062,0.6249674610057941,0.6557206454366508,0.640335510204692,0.40939679345729696,0.0,0.4221926619203245,0.5124200204446809,0.32454586701246,0.4124426456006455,0.2907937731775113,0.5132616723122532,0.6345989498668028,0.5785904901326914,0.47188390094692306,0.34741143900840754,0.3796065627384148,0.44744356561404386,0.3648108279334827,0.33980101734504087,0.5013430866060382,0.3835452744064602,0.46670676775022557,0.525350840206329,0.436692989441969,0.5647895483847741,0.3786351860297667,0.36303315046675655,0.20798677550320382,0.0,0.38851620861228153,0.2687538428491825,0.3254290580738787,0.47107105639799346,0.47865611251031454,0.2983812537677488,0.3380055178811951,0.5084482792378665,0.36408495472400165,0.46833347195797537,0.4943237045776693,0.704157984314408,0.3770115461457102,0.3013103976000338,0.2917796361874827,0.3951403439220526,0.4801016383596307,0.42220106904997534,0.42150956862525485,0.4553160643220458,0.41085391620869927,0.4371592017029246,0.4435801259574692,0.5006170505708389,0.5286093389634021,0.39246161597423934,0.4094994489076465,0.3511102468790632,0.4301677865671998,0.3597003963360665,0.4914488437427912,0.48107991317017534,0.47457113107145765,0.3288996658486415,0.6284673787152446,0.5134752167676969,0.48234436031708106,0.41301594469884795,0.5405913118008006,0.5152439272169461,0.4416495548621533,0.33814689445031204,0.44013463191629976,0.3330597069435216,0.26207187943530275,0.0,0.595914549311895,0.2085287309298512,0.4035569089265537,0.3197324944845696,0.4866657978076835,0.4455506166314503,0.28635148385636294,0.5559806383047575,0.4926785961833596,0.21804177690792165,0.395044813130558,0.471925227312253
2020-08-31,0.3557396104629789,0.05739303028902063,0.4468514309999239,0.4390105056633721,0.6093135202212645,0.633912119941117,0.5611565794137547,0.4140763387367699,0.5732010327284162,0.32589290669255205,0.5178174198367217,0.0,0.40393162012232275,0.34763710531160535,0.21760816675707256,0.33715556907843425,0.41640213843974394,0.3810236137822345,0.5093003437138179,0.10947630294242398,0.6252991260633373,0.6581008595100326,0.6366002273708269,0.40767475205913334,0.0,0.41960138008312386,0.5097809130918265,0.32378847291577356,0.41153456001602245,0.27537500582232854,0.5134932577059509,0.6342804028181481,0.5764606683614468,0.4711703786930592,0.34671573247739385,0.3741314168517783,0.4475344575926421,0.3630410611240167,0.3421915751268442,0.49867337597085604,0.38268177541155624,0.4858794824219481,0.5255694340999478,0.4311220780440229,0.5622565932957948,0.38126621456436494,0.3982642766588755,0.20591152624444173,0.0,0.3836100600726624,0.2692784152964902,0.32606991511586725,0.4707892076361636,0.47785361778657953,0.29097557497606574,0.32529069010666284,0.5107977044409112,0.36081553361222296,0.4680660936965133,0.48928595633863453,0.7010309088789287,0.37542446173907473,0.2588489670959113,0.2917505163175591,0.39122141662097304,0.47620673686084725,0.42252751695331847,0.4208964485783282,0.45347707070553994,0.40338012295148945,0.4351394832520498,0.38896861698194085,0.4541975360956575,0.5256760288570166,0.39332714045794065,0.410900247472174,0.34984032168854673,0.4305273339411985,0.35974831847899463,0.47444908867379515,0.4807086647473162,0.47331378913034716,0.3289542328737981,0.6281664827627308,0.5179805788545111,0.4824844279498187,0.4128650886574201,0.545356667247576,0.5105848374189067,0.4404167932594798,0.3344396049497254,0.4399049896508614,0.319046142200302,0.2620227321386887,0.0,0.5928175508668622,0.20820726523512828,0.39738446915327136,0.31891985766267417,0.4867759665938717,0.44316774419854327,0.2831381048102743,0.5441770348689,0.4925845304332733,0.21819723477634048,0.39048697972211605,0.4370685028492218
2020-09-30,0.36503170825384873,0.04984199361073619,0.44185472185138425,0.5352338961331428,0.6065711606465839,0.6404246006215945,0.5539860646213074,0.41404793466264816,0.5396628283227952,0.4026444786415487,0.5391424462110109,0.0,0.43200648686843945,0.39819402201748255,0.2215151882301439,0.34479536728805615,0.40713350272667936,0.38455221779882715,0.6407541502418423,0.1688283516358662,0.6242750122559445,0.6543473784780945,0.6435056648931509,0.46522307510568217,0.0,0.44417212675412493,0.5532061016960305,0.38743713787821693,0.49290249485840526,0.39435148380597723,0.5344592852085691,0.6513720976734938,0.5706046426923163,0.5145590922076502,0.34285793167059647,0.3904929180045063,0.47212703945310114,0.4222413479060226,0.3601501346141718,0.4888346639202786,0.37820031631255313,0.3656078177610571,0.4589382113437338,0.533931530775975,0.5722250855534423,0.34334105666061115,0.38869750009360515,0.19983421739867901,0.0,0.3663044604767611,0.29289306504408724,0.32505627016400285,0.47864119368098634,0.47312889700825217,0.2847572750693982,0.3133043318678976,0.5820773556240764,0.3557712069624663,0.5360532504342241,0.5037770665831438,0.7418613836681353,0.37081329960678144,0.27209875254888377,0.32466151706521107,0.3703897843630073,0.4508664908605353,0.39399974059925735,0.41457047689582543,0.48313149652651144,0.396007327270329,0.4302033955361219,0.4383189508279304,0.483260921955376,0.5057307558320214,0.39582622347041846,0.43609068312950056,0.3796345367730529,0.4594218039323796,0.39790025953817487,0.5016630102391038,0.4772926620326423,0.5228401677969952,0.34243686305500365,0.6243900923037125,0.5386996204733828,0.41288499165767595,0.42839535641800824,0.57579379833578,0.5168824336630194,0.5009352527779789,0.3289230068213474,0.4521853354279777,0.34082609821000237,0.2631866740389741,0.0,0.5397020655579832,0.28511284928883196,0.4618092719997859,0.2992671067495102,0.5686496046783784,0.494175454999294,0.20908302265451928,0.5284200142720196,0.5289829509137686,0.3055709178433788,0.4032903433947503,0.47800447046964656
2020-10-31,0.386569656437037,0.37420643530404774,0.434083831336278,0.5329409168557893,0.6013854493365558,0.6523453071824404,0.5418285646584425,0.4423053953648494,0.5252748318787063,0.413589614304438,0.5478698902581388,0.0,0.45209313329981576,0.4083737201763036,0.2599575884294601,0.3422081549694177,0.3966600033653154,0.37792759287264827,0.6275544618517895,0.21067080027758758,0.6322097230958896,0.6447596199264416,0.6127251873759075,0.4561142825200351,0.0,0.49830984318747795,0.4227708623293234,0.3488248499701187,0.459137664267724,0.4323496583960158,0.5468248785999008,0.6547025258918387,0.5623697237348341,0.5254720675466317,0.33722367510739254,0.42113996598703507,0.4542520389272877,0.436126188437351,0.4003921082909676,0.4925242342662445,0.3708596011075676,0.36423169594406085,0.5088650339147502,0.5301845016938016,0.5350429760220768,0.34200920719305916,0.3568877782067179,0.19090424680864232,0.0,0.4068071467686848,0.33662351135857677,0.3238122188735684,0.47216394477452317,0.4651396515699589,0.3672008623799561,0.3031136468594896,0.5542336374951157,0.29005757354406675,0.5099190193548249,0.542424725605014,0.7322444985618514,0.37144872490415115,0.28009562196183146,0.372377338017175,0.37165180578713186,0.47418406368925137,0.3876349854331961,0.4034202757487052,0.49567866464325677,0.4258402495601992,0.4241161592841119,0.3989435258027457,0.4925203923687846,0.5212114475820282,0.41104561917457505,0.4142642105041048,0.3919204315599736,0.4646857607316058,0.39934393762582737,0.5708896707511175,0.4858921335460131,0.5071256246606587,0.3549364334764455,0.6174096029309164,0.5519979527258551,0.3470112064776967,0.43402501528235704,0.5691328884035609,0.5172920217741453,0.4942715783849091,0.3220218415478773,0.493436699125377,0.3712348517321668,0.25989605136619187,0.0,0.5355815747096797,0.27018134755127926,0.46802158783209935,0.36593012425432925,0.5574021901462283,0.48609667554650704,0.27020408017199415,0.5716565928071425,0.5165708015151034,0.29975145493724714,0.3791197822720327,0.525840592844322
2020-11-30,0.38798075438388047,0.3100086204592007,0.43194268153093196,0.5298238354153925,0.597935953211775,0.616694615707539,0.5331511026228162,0.4377167742581747,0.5160431768767919,0.4070261158709296,0.5425339713348755,0.0,0.4396981078984758,0.4038302924453629,0.27310803274805634,0.3420039768873665,0.39244754308492763,0.3741069092248363,0.6154632251680919,0.20127545640297237,0.6253581009088868,0.6368879531374221,0.6490280787058581,0.45217005060705096,0.0,0.4483287786862006,0.42183595115227257,0.34646177973261993,0.46842388182570194,0.4216795333785194,0.545479002045284,0.6421032082643324,0.5591440716614478,0.523294580278553,0.3360329173059952,0.4270792379855718,0.46920169142649676,0.423106470103702,0.3972153348140367,0.491025388196448,0.3688085362054489,0.49712517009497115,0.5034179662000698,0.5241265630290283,0.5658984970455669,0.3406590264412068,0.36165729589076334,0.18579704012199633,0.0,0.4044998919945672,0.3308845381596369,0.3258418866436989,0.4668991862823269,0.4623403346422805,0.3581059787695923,0.2974226864353219,0.5451564934160199,0.28010085290470266,0.5441189419103992,0.5240051792417452,0.723815351525036,0.36989982153887696,0.26387874742173234,0.36847892105668223,0.3664846084558475,0.4697690878129651,0.38655565103179285,0.40038194422051876,0.47547862196038176,0.422392369611045,0.4201520226399289,0.35800795621401105,0.474948303322336,0.5453347100507958,0.3925829987231306,0.41220040391717977,0.37232600373838365,0.4629161642069578,0.39570939980818104,0.5111458464122969,0.47050237400709083,0.47481834329361333,0.3373971947277393,0.614344028417837,0.5509996839588166,0.3474062982145781,0.45534302651729514,0.4446210561242635,0.49079491134428305,0.43528620148460845,0.300090208060338,0.4917291857401711,0.3626315987538109,0.2811975571647007,0.0,0.5404983182725014,0.2617471947665132,0.4631032636091498,0.35763083932359346,0.5505193839334758,0.48158746761499827,0.2739850113123367,0.560131367318836,0.4821525166867369,0.20399691035631087,0.40128200540962633,0.5152105026963346
2020-12-31,0.38973173840228803,0.3100318580695251,0.43600927428297925,0.5301511182530192,0.597728009688815,0.6181520578746994,0.533120351456213,0.43672020188859567,0.5133346899122483,0.40333945349594563,0.5415320341853698,0.0,0.43129199473207713,0.4008693682850401,0.26737090678379116,0.34550576031479674,0.3946934244022651,0.3727044125968897,0.6070987554345377,0.19602254813590014,0.6228998576616198,0.6342535854521905,0.6486430061103668,0.45397627868882595,0.0,0.44891002839371075,0.42236923990509473,0.3456100230220786,0.46320402450091896,0.41878808611350316,0.5481402580751074,0.6430246312585035,0.5607572221089029,0.5239632130694355,0.33943359902490283,0.4239530418994739,0.4685136939642104,0.413796394742811,0.3972204398274138,0.48953884515367074,0.3725535512058429,0.49494475110742825,0.5019332724753078,0.5191520109488236,0.5649851674489926,0.34300943195712025,0.3635184909317633,0.1872548051618721,0.0,0.40443210055466816,0.3280276349553083,0.33043015688532795,0.4646143188591768,0.46628902488926377,0.3517482131750451,0.29466042712227736,0.5416418573796941,0.27409545557192827,0.5442626254719735,0.5213491157585329,0.7201146963436734,0.37069813757172887,0.2623822066758608,0.36655991944766464,0.36374223738822803,0.4671915741657093,0.3908276980660854,0.4072259510090532,0.47561113271022243,0.4213642599873124,0.4190220428907691,0.3215607935032742,0.47100042555054644,0.5439038101754194,0.39640496403204045,0.4133381396747846,0.3720896925134378,0.46060884283524267,0.3961223540592972,0.49603980689906024,0.4741538490558182,0.47546667099753365,0.3396836512198738,0.6176804101144945,0.5504962322180146,0.35165300723516274,0.4563520979988105,0.4454752999310205,0.48721791634424916,0.43508690907347003,0.30058177767880945,0.4939403824605398,0.3552287404634925,0.28362373317843703,0.0,0.5396350109500405,0.2592766526699498,0.4580397545812718,0.35039310295674053,0.551635050324582,0.48127998934675137,0.2672695152656407,0.5482884463002773,0.4800548531707626,0.20158942249773443,0.4521524237977962,0.5065838244365793
2021-01-31,0.3903988426501495,0.30927331535346486,0.4312308998111987,0.4087292523563943,0.5928289043564292,0.615189988741545,0.5231589241596946,0.43160806063925017,0.5139402846104781,0.37041138791102246,0.5365892948116117,0.0,0.4391625944185008,0.36420071383784886,0.2611248444720552,0.34412187414925,0.3897249273204774,0.3871266501342662,0.5805335347934251,0.19145442915107613,0.6401224760674614,0.6207070817097616,0.6426703491162209,0.44151248402403587,0.0,0.44666465432529906,0.42229542741813086,0.38257932780255494,0.46584886556879607,0.41140062059303883,0.5385958618139499,0.6388468973163854,0.5562286683983262,0.5106287682354994,0.3370664550833388,0.44108207100273944,0.46357922299131205,0.40248775790743596,0.39548956062447277,0.4861314122649954,0.36886173234325903,0.4896018303406944,0.4888710651657875,0.5506834693815255,0.560707964144295,0.3436341291399536,0.36243601993973484,0.1823758484118524,0.0,0.401886932051982,0.3418804974263421,0.33277711964255724,0.459972625419504,0.46170682814620007,0.3448274961044152,0.2937542608955092,0.5431929124050843,0.2657496511830047,0.5403751532110475,0.5157352869866098,0.7083283240543627,0.409187694886307,0.26842431161007363,0.3257554659158337,0.35729562063595993,0.46226044416704865,0.3883639843759614,0.40152994742898285,0.48542924474681304,0.41300679070442325,0.4140493223895665,0.29468921730207276,0.45920217914605277,0.5386299225187765,0.39538066731113064,0.42521711238590576,0.3616961440449422,0.45842339375132524,0.3916462846418471,0.4775522288039336,0.4724089475834511,0.4701759436980519,0.33700730108265226,0.6129213985912532,0.5547359170222125,0.3508904272823264,0.46019616974383876,0.4427955872040724,0.4474728968621565,0.4255544727634238,0.29786674359089593,0.49121979949873196,0.34900247802868745,0.2822729989311581,0.0,0.5364270702179476,0.2528077081908194,0.42578596460129403,0.34016100270553534,0.46532344844842943,0.47252477511367846,0.25985383531350653,0.5322549190015039,0.4274539459293404,0.1986877823936162,0.44364457585789674,0.5077399374114563
2021-02-28,0.4912639942565218,0.24177545877974427,0.4292892182325506,0.4058645640562571,0.5883628934183068,0.6130986164050427,0.5148411176907712,0.4275683859868866,0.5099821554037605,0.4160662640732063,0.5199556807689144,0.0,0.43087699939825114,0.36700769675353534,0.3158129791738866,0.3449139467835406,0.3867043251723735,0.38372004738177606,0.5666469546987967,0.298755194626938,0.6435023140945441,0.6077772181594442,0.6380840443495636,0.43480620642142387,0.0,0.44577238796630114,0.4345358153254032,0.37914082420043044,0.4880587766333666,0.40777661385356073,0.5386834930113729,0.6351548042526282,0.5140135512782638,0.5416191394632744,0.33613558564458573,0.49611358827453617,0.45990881469414235,0.46475923272722736,0.4734095232656429,0.4834207520872998,0.3670215345274325,0.4888686936416001,0.48303250298346895,0.5563104076803458,0.5575464872678373,0.37995959635074084,0.3618217319394414,0.17914043909476118,0.0,0.4000916541543444,0.3918622335538874,0.33714444393957294,0.45628224788241617,0.45878322066792304,0.33944913957633077,0.29862464595615656,0.5412743464057358,0.25972367914787603,0.5371714340198788,0.5108455370431468,0.6968134981289986,0.388083562290238,0.26559635731373243,0.3233843866858132,0.3523829498659224,0.45038991674383966,0.38784560015187924,0.39866903277215643,0.48215443617043774,0.403981932377597,0.4095772462785926,0.27580022404889354,0.48947236517484555,0.5341957060872319,0.39520740099436824,0.42343171815985725,0.36013447734581283,0.4743506600209126,0.3888232297132162,0.460025361842898,0.47208392119900144,0.46625954325034263,0.33518311891885544,0.6093374491568393,0.41795871238564175,0.35127063552383336,0.45825490311066164,0.441227267822307,0.4484332077363839,0.41665382872622214,0.296295571296644,0.4910051752993963,0.34634097854815893,0.2818489456753352,0.0,0.5336648418633431,0.2490396262990991,0.43224920292181424,0.3317606964966368,0.4619296284060393,0.45434831948234666,0.2544588256759663,0.515860975458112,0.450406331751546,0.19779106968631688,0.4390294307080753,0.4832182084304233
2021-03-31,0.4919564438474594,0.42994994437451267,0.42822218120121525,0.4225894764620678,0.5820333104973646,0.6113067064934005,0.5042902714926601,0.4250639732175084,0.5327617004189442,0.4354974305336686,0.5410398843808012,0.0,0.44486107704385425,0.40935363587752654,0.3721674554892479,0.34909859316603536,0.3827606977296865,0.3815162804147843,0.5950208456366909,0.35152148600833444,0.6832156485258828,0.5959986399530262,0.6288656025404826,0.48720165174315017,0.0,0.4474174508360853,0.44247066098703164,0.3725929683177247,0.5030602275322481,0.4147699268886597,0.5510998555460076,0.6296756486010048,0.5109560667500154,0.5120098890467649,0.33627775289568335,0.5090205023170925,0.44907545568868434,0.47291583916097163,0.5428836220406168,0.48094459887774366,0.3659667763420004,0.35605395503429155,0.4788427919868309,0.594779152892091,0.5520855241557534,0.38438386517344375,0.5113756000210894,0.2026809887977986,0.0,0.39583556571359246,0.372707253582634,0.4220625680714353,0.4535082485557418,0.4552826267611237,0.3334266527713017,0.3133543417367725,0.5790431992685261,0.2550784638609288,0.533947204459854,0.5055245237221125,0.6826300838073076,0.3843682663297864,0.2611850283303456,0.3222585589403824,0.3485378469170963,0.48357478151272854,0.43517546831036696,0.3967305524552751,0.4938544630649233,0.3935621438788066,0.40329827295536447,0.2594975990870984,0.49021778211627054,0.5720230811900667,0.4130391188888608,0.46601596621906033,0.3713851873361331,0.49565134533577315,0.4065056744013474,0.4382552265173839,0.47328636763167453,0.462553417527702,0.3309709503543528,0.6045164581852592,0.42233699483432874,0.352477188448371,0.4626375811566318,0.44242130444735533,0.4405443717305535,0.40799687802638956,0.29362158698607316,0.4974194558210766,0.3495945102535908,0.28156436330963547,0.0,0.549631574998155,0.2470447173178097,0.4512730882605538,0.4426164520964308,0.46144140929187993,0.49087863857163877,0.24686023448817523,0.6015528078526533,0.4761137283466601,0.25080683867195513,0.34720963960026024,0.49792773381159255
2021-04-30,0.4934533007711897,0.3863374526364426,0.4313880789862228,0.4229887485348611,0.5800826129165468,0.6129732240641586,0.5051902342775858,0.42641166398358643,0.5316201514515622,0.4203069989772425,0.5370902844537025,0.0,0.4420196733265842,0.40841671849995387,0.3590314881380147,0.34995404349004466,0.38371701872290626,0.3818413952867246,0.5001946930167477,0.33563451075048945,0.682806572969653,0.5922870228775252,0.626835362324969,0.4858863592562822,0.0,0.44846081907658986,0.4477475190386146,0.3727991555138306,0.49534461679228836,0.41833993126945035,0.5536825464979398,0.6304896665738774,0.5113778274314614,0.5091677558159436,0.3398496356475037,0.5076475794332763,0.4501178498828133,0.46065008003744196,0.5299038395580566,0.4802544041997159,0.3684227782235675,0.35443770030679095,0.4788880319908456,0.58839429488025,0.5516951179069957,0.38548743171659733,0.5075763183281791,0.20404271595184015,0.0,0.39680474748733147,0.3651360382793,0.4307729464930265,0.4539136044207198,0.45790337376016044,0.3314399315442699,0.3171727212511766,0.5794291789871147,0.2539772700995742,0.5359107001679934,0.5023212447926573,0.6780031369926024,0.38616650479035874,0.26163909567927474,0.3228306282212443,0.347196474681766,0.4799782040852349,0.439836437506024,0.4012843784155609,0.49480532038766656,0.37887647812802105,0.40108494961213137,0.24989021609973808,0.486099523019335,0.5705230151260632,0.41863457015474337,0.4672609281018404,0.3710530778969879,0.4926365619766955,0.4079740017733117,0.42721384373244614,0.47787525709460527,0.4641040995048247,0.3331978775873389,0.6069376844170795,0.42245881231203264,0.3560842802403217,0.46349379807800334,0.4451311450847351,0.4383709053412181,0.40288623563548837,0.29651358088015706,0.49891089743956646,0.348832737379952,0.283174195943899,0.0,0.5481692132113335,0.24843804731384303,0.44699230453897,0.4382352577006134,0.4652526910116847,0.4865582741849844,0.2497614135240302,0.5886831026428151,0.4710979949842787,0.24892373866641557,0.3387741841356381,0.4921344160602589
2021-05-31,0.49422108471974097,0.319236097857874,0.4319826086109688,0.43136082639631756,0.5763811519914085,0.6126055258196513,0.5009358941600854,0.4266401565449037,0.4748294006451232,0.455599481806602,0.5846671661280999,0.0,0.42353806806947514,0.40625388175551347,0.3437635549615291,0.3462941621870098,0.38292583973322536,0.3866367453637453,0.5051557884568093,0.3248236311052104,0.6445918181532766,0.5861479037506843,0.6529798355789008,0.48008011895239194,0.0,0.447698582398738,0.470778405629758,0.381536257762113,0.5274314592144287,0.41687601180867045,0.5393318943058047,0.628337558183227,0.5102419048697814,0.5552268596937053,0.36728539729931575,0.5313483722134699,0.38180390300255634,0.4527384739166259,0.5208711511716461,0.478778601099101,0.36873371928654747,0.35319167445633665,0.47591905873810986,0.557297957799763,0.5564591860753832,0.38768791100544403,0.5035425764433856,0.21367406539210276,0.0,0.397794476303027,0.3792784064253101,0.4367688450817318,0.4538782729602285,0.45725159210374017,0.33035846812542957,0.31752474170978645,0.4741346852477138,0.2525600931869334,0.5348080057834117,0.49824364831736745,0.6453986739347072,0.3914582755701847,0.2639571734916073,0.3226794999145992,0.34506591504914746,0.49136133159322626,0.3978587013479018,0.4020260449718401,0.48269516731425266,0.36307005360285705,0.39801835807085856,0.24335834258985287,0.47034958792775805,0.5346113117623355,0.3731985284119398,0.4232692720587396,0.35665463625650984,0.542520042617,0.44540976319399417,0.4186241373433087,0.4809174197742828,0.46297907660815535,0.3248761488159056,0.6060271676918548,0.430378242929843,0.3578572474679369,0.45876006739105113,0.4458914003529367,0.4417236396055189,0.39777018075296566,0.2980628826489945,0.45340211497636623,0.3469749530927456,0.2838321862255394,0.0,0.5512045002102818,0.24899451358144414,0.44212292594259106,0.4593173682842968,0.4661471952035004,0.5364457008780523,0.25261875863956934,0.5772215973161529,0.49850100355728805,0.2727683610065289,0.33178302194854953,0.5364566444537999
2021-06-30,0.49511058056880747,0.27648856882077955,0.43339799960807357,0.41738906763740663,0.5733570131081658,0.613053421832963,0.4990051774456588,0.4280315978373687,0.4739393290892511,0.4289155218302919,0.5808722010938024,0.0,0.4207444393628273,0.4049322935243544,0.33367135723086727,0.34591898004972155,0.4256142899146256,0.38637947546382734,0.5000949880701712,0.3169297143682503,0.6429240867936765,0.5820128025355538,0.6496591463970212,0.4760767789809389,0.0,0.44699054943022076,0.4721466465260566,0.3851665487859066,0.5211709462150496,0.4140382794752195,0.5409980668179313,0.6274377112975651,0.5097540959746657,0.5164486377154874,0.36954477622443604,0.529860048054676,0.38203793002059505,0.44760189894885977,0.5618067603694166,0.4777203178575001,0.3697335483380679,0.35267710578285966,0.4729106113439398,0.5525816063212793,0.5553340775085394,0.38860542970892614,0.4998772358288692,0.21414480698377353,0.0,0.3982043271299219,0.3941768743418119,0.44224259726043025,0.45480683571942876,0.45780108394463087,0.3301223665395835,0.33629532993330563,0.47458619358874554,0.25235705971566535,0.5350814769140818,0.4944926570450298,0.6402647842554035,0.3925708977137742,0.2643845544205479,0.3232470424098097,0.3438275820723174,0.4878491498044557,0.4013348991803883,0.4041023852089333,0.4827391202220798,0.34819607133730146,0.39576739653564447,0.23892100007363043,0.4811224713146873,0.5321456529287794,0.37375152999462863,0.4238053202183246,0.3553703792992838,0.537465616760737,0.4453325862003543,0.4130508255399789,0.4851810002233137,0.4631430843132872,0.3260376283137911,0.6066144291065909,0.44376267352395776,0.41593112300287527,0.4585904058682491,0.4472666939538233,0.4394342642883013,0.3938752972314932,0.3008950231890451,0.45350180270927026,0.3453566094744199,0.2848074932293174,0.0,0.5177803740375723,0.25053145084774103,0.4377885221249631,0.45615810588974903,0.4683059778346799,0.4987455940352529,0.2562879055257592,0.5666676124673686,0.4868966421182117,0.26915852652114913,0.3270998896629808,0.5389702781232596
2021-07-31,0.4967551254237156,0.2613812801370681,0.4371391612273221,0.42578942220888444,0.573061052536184,0.6157424915547153,0.5041237273734255,0.4234089474836402,0.47484242977294555,0.4451175033299198,0.5396526418726888,0.0,0.45629609211792793,0.3620560792774093,0.32687044719824576,0.3484614482086914,0.4260506280001622,0.3612985202183993,0.49882224357640786,0.31227098600584785,0.6639122623530322,0.5821041010945847,0.6496560330782221,0.4780999434272736,0.0,0.4475269970394533,0.5907665960622601,0.27145330930801687,0.5174704956234295,0.4120207153269498,0.5442401668769706,0.6306456447558751,0.5112412939830782,0.5540029657709965,0.37395737524421707,0.5295487066028313,0.38474932352605623,0.4461602487379491,0.5566304813510967,0.47781878004129924,0.3728307536111939,0.3536109428209025,0.4762644435145404,0.5499893337956592,0.5559616809457967,0.3909109388106379,0.49766716030215186,0.21876408134385375,0.0,0.40015095556895514,0.3916853458564785,0.4925858643875189,0.45424949951736704,0.4621971834372348,0.330932764468801,0.33581257249248964,0.4801215577546995,0.2545834317122105,0.5391428641677732,0.43303532272324524,0.6405484263497292,0.343886993655305,0.2531578870638445,0.32488010527155187,0.34428510598714396,0.48634357024448677,0.40630690642607975,0.41025128718947396,0.46253109700228123,0.3368134264442545,0.39594208283349475,0.23693674840918494,0.4633151430840252,0.5315491598754323,0.37778604972108587,0.43606225353449946,0.3383574268246416,0.48903732127861493,0.4481851241188014,0.4117086018874561,0.49035014586463394,0.46658273416666896,0.32970579639095826,0.6117012226017051,0.44283866234375585,0.4199926964437647,0.40829065018308136,0.45029022286975545,0.4386160145599941,0.39226179537097067,0.3058089087315505,0.45638391846115034,0.34489301623101654,0.28709397642032963,0.0,0.5169593654793156,0.25426611767413465,0.43512534096464306,0.4556164788740882,0.4369191627227591,0.52746609181053,0.2609366896982946,0.5713628830983527,0.474730801258218,0.20663588312854936,0.3267394685612945,0.516036371842018
2021-08-31,0.49751611085878705,0.25142188087725414,0.4373561071934254,0.4245936162864023,0.5701203511874636,0.6154459820568909,0.501959344569615,0.4244165657414258,0.47391276117600706,0.4382114887720063,0.5376158142520423,0.0,0.4553803394243048,0.3611159034009222,0.3197216702856453,0.3486728753219354,0.4232149748619458,0.3620872935151425,0.49411079756731285,0.3082831349095633,0.6626370880074565,0.5769714289833071,0.6458276646845744,0.47389660784191956,0.0,0.44634305186755696,0.5875359428664035,0.2744910124324325,0.5124742587235376,0.40763328051966036,0.5444491303307912,0.6296849469932995,0.5104083093918071,0.5534817386637989,0.37532105757948014,0.5275889578828632,0.38450901939932325,0.4441536693040476,0.5508622919610721,0.4765641659050388,0.3730342997433773,0.35427007935569216,0.473931034856777,0.5454913022475257,0.5548900946820231,0.39120202381216534,0.49474211243948213,0.22079092932244507,0.0,0.40037176048916984,0.3888126720741733,0.5326368159358402,0.4552846762217837,0.4622416935562638,0.3317220566751886,0.33452601653413033,0.47930568876264473,0.2554460524046156,0.5386165260289771,0.4262790774192678,0.6354817593552163,0.3451933926638794,0.25415411267387367,0.3249802354026184,0.34318021999978604,0.48252659062257075,0.40839434710580697,0.411180842879291,0.46186391240433305,0.32598879543793746,0.3943259663808558,0.2358124277652981,0.4587271268512558,0.5285267666916851,0.3779104602614843,0.43799294928432986,0.3369967839229034,0.4861194066783095,0.44716727531515266,0.40585912845906025,0.4925633900821234,0.4660310999055741,0.33060019024985754,0.6111495713133941,0.4403054955299339,0.4210438876618188,0.4081907153438824,0.4506960553098791,0.4367948095390752,0.3895120966978773,0.30819603135033236,0.4561325295633813,0.344091036040406,0.288018314589215,0.0,0.5144597900526576,0.2561981824314224,0.43120923539191675,0.45352938520376584,0.43786884578740876,0.5231278496466931,0.26493564173042217,0.5610062960229127,0.47086239898396526,0.20710114199379848,0.3250863890712958,0.5113939731305639
