,5_long,13_long,16_long,20_long,22_long,26_long,27_long,28_long,29_long,30_long,31_long,39_long,42_long,45_long,53_long,56_long,67_long,69_long,73_long,77_long,78_long,81_long,83_long,84_long,88_long,89_long,98_long,99_long,108_long,109_long,110_long,112_long,115_long,119_long,120_long,128_long,129_long,130_long,131_long,134_long,136_long,140_long,145_long,146_long,147_long,150_long,151_long,naive_ave_pnl
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.3658554078804572,0.4005267891748397,0.0,0.0,0.13190101780948482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04991592089118335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37423125938884755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4970471940391899
2019-11-30,0.0,0.0,0.0,0.0,0.0,0.3554555228709587,0.395547367975963,0.0,0.0,0.12736729661487517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03760428926911715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37330660373157964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958609418703359
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.3547628193660342,0.3929378519039652,0.0,0.0,0.12951197082183807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02512467839828023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37504398002057593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4978169032859563
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.34867947947707284,0.3890760228225454,0.0,0.0,0.12839574206912646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021151541188586757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750437184158608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977414540100164
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.33886151550308474,0.3846095156805974,0.0,0.0,0.12447041263385683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020041217395256283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717594821631932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49401078512918417
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.3329714925802892,0.38435665005412195,0.0,0.0,0.12419982821737814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905722411507066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36940289730662534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4916364120415352
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.3332865453939196,0.3389426968830164,0.0,0.0,0.12834572467553917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482276399487366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37412965021263656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351577634586817
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.33481137240328823,0.38761080173834817,0.0,0.0,0.13190708515885632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287858235016385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4146685978712761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425437722649309
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.3313636791609645,0.3823063561640666,0.0,0.0,0.13255226459206823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23075969699480972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41513307655644144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43012676696240865
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.32976460485884884,0.3795532296471323,0.0,0.0,0.1343508657581492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20274370974132772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4164207826310019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310888335023581
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.3303011181443555,0.38081626689212905,0.0,0.0,0.13740821191689126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942922851894215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41932071901703966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340108000571837
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.33514699552840926,0.38752187793220627,0.0,0.0,0.14283563805569469,0.2736331611894081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396850341449708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42510868055307705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46582243868904477
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.35123363887316167,0.4001838470687602,0.0,0.0,0.41787100151915774,0.2766094729703841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40149277361025776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004475443501546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432564889704087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4744881153290991
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.3609943183895738,0.40789972367449046,0.0,0.0,0.4117319019011344,0.27913425540777803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3925463833510598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319757063852674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43733734821584214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47946459311746475
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.35100876699145916,0.4063380347026772,0.0,0.0,0.3989769783337991,0.274061600316998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3685403123745731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288099299775678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4387135087783285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4797809348598792
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.36683850929792283,0.41895057149298576,0.0,0.0,0.4027616508844152,0.2844191654407714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766337552621112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303247554479381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436516007396993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4656548084115177
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.37877184527058627,0.4314143231838506,0.0,0.0,0.40866304932353037,0.2959209808391751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4751075617426211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5207714524950908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4475049301647989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701764131981929
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.3909399899274221,0.4503414504253913,0.0,0.0,0.3504978703458219,0.3110046050947844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5261851249271413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047470437539445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4520063773061855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4774707537395796
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.38776627006592895,0.4566450272314568,0.0,0.0,0.34469090474871145,0.3100789820446568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5195156084968248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4755058285402401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453766862019564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4792994315812208
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.39262595054533556,0.4654614693209688,0.0,0.0,0.34956764995198225,0.31582733397560236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511500001759508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46431749699278335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4563554406615134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48229834150571926
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.39459660078879916,0.4713891762944042,0.0,0.0,0.35093976290080736,0.31833980146907787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49889701744491016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4546143445654109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45835501403984713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4845852527095926
2021-07-31,0.0,0.0,0.0,0.0,0.0,0.38722871328327163,0.4708643169099859,0.0,0.0,0.34135752973995837,0.31274388430924965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4815923217820303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43794329877336846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45891570399135795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4849981468110129
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.3914595134242423,0.47656858751912606,0.0,0.0,0.3447099297987984,0.316406106600514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4682191783004544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364178454665839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46083812704529364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48722956270420104
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.4020660729154438,0.4862604032975214,0.0,0.3837308168276929,0.3569017201511405,0.3249594075803724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45889693743596255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11432618762844086,0.44369765530550803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4635251752607328,0.0,0.0,0.0,0.14572462956027402,0.0,0.0,0.0,0.0,0.0,0.0,0.5198411790668479
2021-10-31,0.0,0.0,0.0,0.0,0.08038266362496602,0.3198780361917275,0.48780739263228723,0.0,0.30223280649283907,0.35433294447783814,0.32448936114145815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4477073327136875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12464939837997492,0.4390280111470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4644971930436376,0.0,0.0,0.0,0.15179771528954805,0.0,0.0,0.0,0.0,0.0,0.0,0.522863274686782
2021-11-30,0.0,0.0,0.0,0.0,0.08478702977793003,0.3215621676743982,0.49296080036316003,0.0,0.30018796814972265,0.3583918460219789,0.3276429329142372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4408461367613978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13342587824238622,0.44004536606080613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46616927539839076,0.0,0.0,0.0,0.15612774660566814,0.0,0.0,0.0,0.0,0.0,0.0,0.5247952476396872
2021-12-31,0.0,0.0,0.0,0.0,0.08944276562183232,0.32733306721185673,0.49919507916959693,0.0,0.3037492012374014,0.36573678326826664,0.3318296678040696,0.0,0.0,0.0,0.0,0.17671745656514437,0.0,0.0,0.4368502770410871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14017919410175106,0.4431219151998509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46806055811933994,0.0,0.0,0.0,0.15934389639113244,0.0,0.0,0.0,0.0,0.0,0.0,0.5037954838418959
2022-01-31,0.0,0.0,0.0,0.0,0.39421781676689654,0.326465598691988,0.5003728627442409,0.0,0.30853724800489535,0.363402435986104,0.33213715994086584,0.0,0.0,0.0,0.0,0.3684436027617504,0.0,0.0,0.4323993480458977,0.2835107749200881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14263048584590232,0.4405259728396204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46889842480628907,0.0,0.0,0.0,0.16002443231991334,0.0,0.0,0.0,0.0,0.3066087504297361,0.0,0.5281087252520892
2022-02-28,0.0,0.0,0.0,0.0,0.44419757080749533,0.32501931927833994,0.5013138200475074,0.0,0.31191987529099235,0.3609988492603698,0.3321751356575148,0.0,0.0,0.0,0.0,0.3698053972155697,0.0,0.0,0.4452155991659871,0.37221132173262705,0.28549204247405346,0.0,0.0,0.0,0.0,0.0,0.0,0.14387593360601272,0.43784588724475126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4695801442021773,0.0,0.0,0.0,0.1602610702831114,0.0,0.0,0.08600273572741451,0.0,0.41210659485200485,0.0,0.5266318021313233
2022-03-31,0.0,0.0,0.0,0.0,0.4224444399914807,0.3832926234401617,0.5359805514446755,0.0,0.31271079120668854,0.3529899703564139,0.328656912270069,0.0,0.0,0.0,0.0,0.41938682914274295,0.0,0.0,0.44124677017854663,0.45948166184959716,0.2829877772780787,0.0,0.0,0.0,0.0,0.0,0.0,0.1421083034205676,0.4295011251439268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4696658887030885,0.0,0.0,0.0,0.15820444364515407,0.0,0.0,0.08662605845390724,0.0,0.45382384831049405,0.0,0.5299467712991933
2022-04-30,0.08783313419071469,0.0,0.0,0.0,0.4075960473004428,0.39683542967700886,0.5421338435571259,0.0,0.3200855345504847,0.36326127591692287,0.33591902620228065,0.0,0.0,0.0,0.0,0.436492369604049,0.0,0.0,0.44596058699656643,0.409830488590519,0.4632877161642089,0.0,0.0,0.0,0.0,0.0,0.08543026039838958,0.14865788029561328,0.3707420637480542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47172469322797755,0.0,0.0,0.2826042569727732,0.16310227300315008,0.0,0.25922287587815934,0.08940381886005959,0.0,0.4212401116322489,0.0,0.5304810850606098
2022-05-31,0.0715976308650795,0.0,0.0,0.0,0.3510062411850003,0.34781732813854416,0.5334453815679692,0.0,0.3106021838511465,0.34226468628140855,0.32147419231218977,0.0,0.0,0.0,0.0,0.4319734627694747,0.0,0.0,0.4346411315337841,0.33740759518550534,0.39802902132302054,0.0,0.0,0.0,0.0,0.0,0.06959644520646847,0.13854649575684705,0.34912320926836704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46990496560058964,0.0,0.0,0.2589288888327362,0.15368352297068394,0.0,0.2343280900351633,0.08238422634260112,0.0,0.3560647982528765,0.0,0.5328093231937007
