,2_short,3_short,9_short,10_short,11_short,15_short,19_short,20_short,22_short,25_short,29_short,30_short,31_short,32_short,33_short,34_short,35_short,37_short,39_short,41_short,43_short,44_short,45_short,46_short,49_short,50_short,55_short,59_short,60_short,63_short,64_short,65_short,70_short,71_short,72_short,73_short,74_short,75_short,76_short,77_short,78_short,80_short,81_short,82_short,84_short,86_short,88_short,91_short,92_short,94_short,96_short,101_short,102_short,103_short,106_short,108_short,111_short,123_short,124_short,125_short,129_short,130_short,131_short,132_short,133_short,134_short,137_short,138_short,139_short,140_short,141_short,145_short,147_short,148_short,153_short,156_short,157_short,158_short,159_short,160_short,164_short,165_short,166_short,170_short,171_short,173_short,174_short,178_short,179_short,181_short,187_short,188_short,189_short,191_short,192_short,197_short,198_short,199_short,200_short,201_short,203_short,205_short,210_short,211_short,213_short,216_short,220_short,223_short,224_short,225_short,230_short,232_short,237_short,239_short,241_short,243_short,244_short,245_short,246_short,249_short,250_short,251_short,262_short,263_short,264_short,265_short,naive_ave_pnl
2018-03-31,0.5527928631596137,0.40121142113533836,0.29433599487002754,0.4493215698446158,0.46162865841539175,0.34530064416872,0.2579284767335733,0.6499197386379105,0.472630478814766,0.4422556384070288,0.3775748460189407,0.48856888835319207,0.44052479195485233,0.0,0.5809879245606665,0.4838553048582102,0.48199369879901865,0.3853363784175558,0.6387598350160792,0.37369724140780153,0.0,0.5578368805442416,0.5713805034627162,0.17778378421231084,0.3579665881439532,0.29008112185330887,0.19427964034549094,0.0,0.4897773518832963,0.2993567639903785,0.3113248898685794,0.4582148747865872,0.5293460352204937,0.4902143824094335,0.492287610762957,0.3630288165186205,0.5646586811345677,0.42045646907099604,0.4829503623458911,0.49403408538565746,0.39515748776154214,0.5554958086460843,0.5500339364966549,0.43040527284144003,0.5955612098782121,0.5786951664954217,0.5794982611114604,0.1535769892748695,0.4899824637260705,0.12049845960439656,0.4987416892645451,0.6056260657443464,0.42029301279435305,0.5107750771568856,0.0,0.599992326049678,0.5202925367998827,0.5355871590552049,0.5871854682463654,0.6094780192675759,0.5040815499172913,0.41512307390323694,0.3664679149175843,0.566644976060616,0.4708989653483091,0.43396123586528135,0.49453334695562967,0.4291557595619297,0.5246951081846734,0.4291098340306665,0.5094493419529181,0.545939059800738,0.4481757736178869,0.5667008507734065,0.4161155728464776,0.07554332800077983,0.5070643184607269,0.0,0.40994891997334987,0.47069152646291773,0.511094810053535,0.44533571513112225,0.47517096995974845,0.6066668006500953,0.47757552946457915,0.39626978549102815,0.6471186014500121,0.19332274845938574,0.4609702623868262,0.45127162915623803,0.5525922171767256,0.5631839017983734,0.5756122378537225,0.0,0.5590041016994144,0.5666885149589954,0.5816871610064598,0.5393672211026557,0.3854572254465563,0.41943593753521036,0.4940790945941571,0.36998157328837467,0.44387570573251406,0.5446692604275428,0.3586416730880972,0.0,0.4874328299698199,0.5158504822252084,0.23197639673441628,0.440270701044006,0.5868001872838849,0.5367022358854665,0.0,0.5633442044225824,0.27795741101680993,0.33446483382368,0.6079870740411741,0.5064884710058661,0.25100315902535253,0.5171151516015782,0.41402559693898394,0.4252419750472757,0.4804369813849987,0.48949455005979975,0.0,0.5241145161087414,0.5312758040489035
2018-04-30,0.6059982162242499,0.3945305847775797,0.29687379930762253,0.4844256070279264,0.4246094789070197,0.32794569859082245,0.2618449956846852,0.6769273926393415,0.4903607339731001,0.4220930028983616,0.3716308425929953,0.5175215984291783,0.39768117887991256,0.0,0.5794622891022577,0.511260549075893,0.48774761520584464,0.3535735910733637,0.663448398558017,0.3280547106915799,0.0,0.5744096080031981,0.5681723628694795,0.18505223825487466,0.3668844409341303,0.28530460456519935,0.21995176563221305,0.0,0.5091355954539062,0.32533946712438994,0.3386086012101464,0.47197123195082047,0.5422318714601042,0.5072727422957403,0.4716693674877874,0.377930955310065,0.5555749041517843,0.44241229319116043,0.47722025622764624,0.4938817283648267,0.3660827544592429,0.5891796666428065,0.5364061500629872,0.4234339230690808,0.5911903601087036,0.6050977602823883,0.579406763161107,0.15062120308713384,0.5348868007573534,0.2036046021461426,0.4988239275473366,0.5842001888966949,0.42057471746516356,0.5084532284812456,0.0,0.5989342504172602,0.5181630442754694,0.5316431344928335,0.5891930730601657,0.6209415762708936,0.5649335035718934,0.4321776474309935,0.3653248988654814,0.5718832592253738,0.46954118365725606,0.4261109248863218,0.4757088086805184,0.40188803159769365,0.5153019699711154,0.45242964828963983,0.49179404880759603,0.5559310712503787,0.4559671932966066,0.5768550878662573,0.4154641966398456,0.04656351667884767,0.507526875764211,0.0,0.3597400721549948,0.493678484183223,0.5696661861419784,0.44433162642104224,0.5030035308351717,0.6261320333632728,0.49101919739023014,0.39584388720924957,0.6442882416919214,0.12790793500978362,0.44872205889451383,0.4651070228483304,0.5747004604536413,0.5854680217945926,0.5897332967253474,0.0,0.5979394339431867,0.5579654210952406,0.619787302243214,0.5514981324223421,0.38375484417866174,0.4421227563881317,0.5075898616078216,0.35658429051107376,0.4471449566848247,0.5369844782359837,0.36206804622299726,0.0,0.48400622183987746,0.49174861156033894,0.25123785245490876,0.43544645871088,0.5665776132680475,0.5349673831815798,0.0,0.5646966115948453,0.2648957270767184,0.2846707429964378,0.6372042755415418,0.5051316880470622,0.2564884730971641,0.4799355687645235,0.408172506631741,0.4639792495479257,0.48269337415882785,0.4938703758668781,0.0,0.5407615095525439,0.5560833503451608
2018-05-31,0.5972921623412522,0.39074764685088764,0.2910755698204844,0.49580336774010336,0.429639776887083,0.3403453351261791,0.26444536098293114,0.6738481357575703,0.4903256951064382,0.4254330428867463,0.3738547959427259,0.5176580255444587,0.4039257452248385,0.0,0.5774190670667606,0.5087460624822429,0.49299769635781715,0.35472870873951523,0.6638640317325141,0.315349594182516,0.0,0.5613060938410355,0.57427606530023,0.1860440155851969,0.3719091653909207,0.28121410500203564,0.21953114351263484,0.0,0.516196907211405,0.3375956568846684,0.3479763450787342,0.47061243237970696,0.5284824868013334,0.5055095182796433,0.4408026416855973,0.3797899223415298,0.556063416618022,0.4368345437284733,0.4733832196181917,0.4925131835464056,0.3664672426158155,0.587100953037051,0.5137214057965738,0.42263710607911836,0.5918065788662559,0.6131812552606022,0.5809202103946756,0.14932500022378697,0.5378690912247687,0.1425299244532508,0.502421085100431,0.5709297938867953,0.42209377879195203,0.5032707946352039,0.0,0.609534399755603,0.5267862287944016,0.5227328307850414,0.572254179824948,0.6186239421481575,0.564066218564453,0.4332140861594362,0.3656622306690275,0.588407582434156,0.4719792248221583,0.45604593428559875,0.4797135786715029,0.34544321011147994,0.4955285457205207,0.4469499847845827,0.4849224720130514,0.5518958520032663,0.4555182609660577,0.5749864860651687,0.41038388576508955,0.024753559011841522,0.5051321199443842,0.0,0.33318194315297633,0.4914595990211242,0.5649703545156737,0.44258437519897703,0.5040408759216048,0.6308200156260173,0.4912785985469903,0.384770765959178,0.6440115463651697,0.1323437598923386,0.44480688546194663,0.46511847301711884,0.5716592980371411,0.5879064189332581,0.5820713768682734,0.0,0.5901815962636192,0.5556831794105151,0.6204401413744095,0.5479279845568727,0.38372740166245106,0.4148722382825706,0.47839881702574655,0.3490220649709838,0.4460433400613203,0.42307358446434173,0.35243395725031434,0.0,0.48337040951499893,0.4828254392284469,0.253578633871337,0.452934623507306,0.5567651382108307,0.5341776179657904,0.0,0.5655925207691886,0.2595489444970474,0.2614267335028831,0.6346866897436821,0.5090386983343345,0.26477474920694094,0.4340557769779857,0.3976889368231635,0.4402391508900291,0.48542939657986883,0.4905391105081425,0.0,0.5431269437924295,0.5491276559589588
2018-06-30,0.5882077682136673,0.3407328688070486,0.3169437859657814,0.4943224131730358,0.42810054501809935,0.34821021229410176,0.18971631557674026,0.6757694892804437,0.4883467996702939,0.4269921357369831,0.3746159822325938,0.5269576397169932,0.4064978227332535,0.0,0.5829828122679374,0.5046195973954533,0.5420849809547136,0.3547221327679826,0.6666183458101483,0.3296031180965417,0.0,0.588360798714583,0.5883568235050326,0.1877377521554713,0.4157186834011878,0.2758571413728429,0.21872212337303143,0.0,0.5173139418431191,0.3676086467184624,0.4009301087256549,0.4767388627073812,0.5206021528503911,0.4863749649219373,0.500011322802275,0.3498676134404315,0.5492114199332787,0.4308041964392894,0.46830440900133513,0.4309554100123775,0.3663622647761835,0.5916898661737132,0.5320778203256205,0.4533088322196487,0.5898207798155747,0.6052338959011491,0.5652787967922376,0.14518096582965864,0.5390219599992463,0.2208029377304628,0.503094340270786,0.5802675374542103,0.42139770588099185,0.5194881970930971,0.0,0.6029684229641922,0.5280597729740584,0.4859623845678581,0.5453346989694788,0.611192546008357,0.5612236430694661,0.4310760184246649,0.3838378733003621,0.5909521200763124,0.45592494282586654,0.40871920153224717,0.480324803847787,0.29618340490564204,0.4829690337068047,0.43954783853576995,0.4708882090532642,0.5425649201608687,0.45748265089760154,0.548539897358038,0.4322562154526193,0.023059350912202535,0.519249126214577,0.0,0.3272692821422301,0.5246919434884909,0.5586313732202935,0.4339913362214159,0.5066334681364736,0.6250208933474336,0.4863609150303083,0.3643872737733627,0.6539289075150716,0.13600301728084288,0.49738161306574125,0.4613853064949731,0.5913203222153277,0.5825169951904317,0.5666811396719571,0.0,0.5665050118096165,0.5547085196292899,0.6274198967191897,0.5257491351658541,0.3791931334373153,0.41893114101477424,0.5031263510357635,0.3332040814400644,0.44974465892397303,0.46998347483060826,0.3752384539772668,0.0,0.48066412001145903,0.5116343062984577,0.292304579505426,0.4487303146020022,0.5683129612325276,0.5391315075932432,0.10439342550283137,0.5338626727568023,0.2544558268067359,0.25023625189272536,0.6102270407661871,0.5522413123620403,0.296151091509435,0.4799208753691551,0.4453388295601407,0.46600111345091916,0.4942288717509302,0.48671994693248655,0.0,0.5435181927873983,0.5402385210971665
2018-07-31,0.5834705209398822,0.3397363632956896,0.3178411306468707,0.5068213553977832,0.4327947591713111,0.3588250803299859,0.19384287267827624,0.6700589558405023,0.4898260565721046,0.4303764538224104,0.3833083241008299,0.5259358824002455,0.41012967260181976,0.0,0.5827122817858768,0.5029829408243114,0.5748655435150353,0.35650453118615694,0.6399913471124862,0.3250248298767498,0.0,0.5889044079221121,0.5687848345311085,0.19236033912184825,0.44744752114338865,0.2762795653589179,0.21897726023576136,0.0,0.5227359067365902,0.36448672197588994,0.40585953143853315,0.4882372301379456,0.5194368775941609,0.48254897252635476,0.5332545378725584,0.351047863590039,0.5133913386168799,0.4295030341681672,0.46560457520419973,0.4421884163922242,0.36776264367980843,0.5918149394144808,0.5216515912029975,0.469692355789251,0.5908580597507794,0.6160515080977197,0.5695535335669307,0.14274481366337038,0.5421238516588371,0.20283700713137084,0.5064598813998646,0.5951325382395066,0.4240093977872675,0.521094659199606,0.0,0.6169553313553752,0.5359859107840449,0.48665012803436997,0.5508388975657724,0.611727890407785,0.5598773173350363,0.4323250687527798,0.39383341731818,0.6088576562421405,0.45529468783833504,0.4704112656211015,0.4835104302048451,0.3414724955360844,0.4771750813473527,0.4269947840860307,0.49836556255388453,0.5394671598863183,0.4564738769189755,0.546446063433169,0.47457862090077746,0.05412106534286014,0.5297206617789645,0.0,0.3035770517268578,0.5252304347455828,0.5555566151800773,0.40608956371415683,0.5076541250291188,0.6442197752873969,0.4625273028871113,0.3453245120188072,0.6521594947002526,0.14233448496534123,0.4843076862346895,0.4655631750595201,0.5945079200904185,0.5862831152889846,0.5897207168466887,0.22474556066860604,0.5874158333361917,0.5507332628836076,0.6492794353360956,0.522093200312954,0.3843522681812885,0.4305507679952999,0.5288719167726558,0.35656881000492396,0.4503068388789081,0.4810847157301499,0.37528658024648137,0.0,0.5113897400870153,0.516867860659813,0.31289776745392145,0.4505016828821797,0.5824252235530862,0.5383950375538028,0.1083938508693765,0.5479328968259715,0.2529112620698568,0.2501449477419222,0.5939019382666648,0.5921844719243999,0.3099753580755137,0.3986943282598824,0.44134383327438215,0.44033423220443757,0.4975992152396777,0.4878842391474099,0.0,0.5460159199378054,0.5640387678243206
2018-08-31,0.576512396825094,0.3364277815112879,0.27202183612287073,0.5059910396577512,0.4155965462856759,0.3662152844413998,0.20307224458610448,0.6693704073385881,0.4888491087040519,0.4321628844953319,0.38775209790854964,0.5252951793624764,0.4122935677281436,0.0,0.5819241720469224,0.4789756493291034,0.5732739437804049,0.35700391873713705,0.6693286336047508,0.3224187877949183,0.0,0.5909698585803707,0.561917803408974,0.19770463431561816,0.4438468943998062,0.2763097846539271,0.21861991291401872,0.0,0.5236729807043481,0.36992785130526923,0.4088436326958088,0.48112548756476825,0.5357053582391679,0.4781124262752885,0.5304410446188614,0.351237488923095,0.5004851019548218,0.4263425514392294,0.46236893238036036,0.4348500112551449,0.3684203518379697,0.5934946831315301,0.5098336222048682,0.47597581326070015,0.5898651547581885,0.6099784862294788,0.5677235309961052,0.1372931909722433,0.5436263548623472,0.19529191603154233,0.5073837153159247,0.5887536481950932,0.4240492308732871,0.5277093342073386,0.0,0.612223932270323,0.5372724893880108,0.48467672113645016,0.5426506968167346,0.607413252006514,0.5577417374857612,0.4305792728521149,0.39583745570727824,0.6140317649548998,0.4560994294413502,0.431333862831743,0.48427511123276423,0.27145370532466023,0.47245488043239087,0.4407843471898299,0.4925670499981985,0.5363054091433372,0.4564468848373157,0.5453478428498951,0.483811060586013,0.2221458352384985,0.5275046667760821,0.0,0.29544181880690745,0.5250668730859235,0.5503221243725924,0.3980731913909175,0.5081674423129561,0.63867918695596,0.48054336814418724,0.32860708900348146,0.6520832309463491,0.14783090598381854,0.476203747152256,0.4782137566626108,0.6066257705958816,0.5812931649760391,0.5802255600842503,0.21556535998825702,0.5822969212352961,0.5431541152649454,0.6467874141343677,0.515967654596339,0.39015177913597027,0.4294162644346292,0.5327891875441267,0.34247096945272953,0.44722337286005065,0.46785684212842116,0.37260813554471073,0.0,0.5109429933030938,0.5208689498862104,0.314971162906291,0.4612379576824288,0.5776293928629498,0.5444739487481617,0.13735871292237653,0.5738413560213522,0.25247290401515704,0.2304561919030476,0.5906430048771928,0.5852778908063688,0.31587209803779975,0.35480951234102054,0.44581025304197686,0.4362581220639074,0.49837836727495083,0.48648612271583375,0.0,0.5469081915201064,0.5653435936303275
2018-09-30,0.5702970553688822,0.36322142996253964,0.27821221040549804,0.4954497807325055,0.5020067209709321,0.3700955994739387,0.2136651849279738,0.6767841835169436,0.4872412683592937,0.43310069920961125,0.3895553235001616,0.5294942868045258,0.41379541936750985,0.0,0.5886126211834919,0.5184396962621691,0.5590420353957898,0.35702920053149034,0.6741077025149111,0.32172214811657457,0.0,0.5956853950120511,0.6075605359579206,0.20271968917360833,0.5233784482497534,0.2772555659270084,0.21817456135985003,0.0,0.5359981160396141,0.3844885706220173,0.42456862051860633,0.4850273200024705,0.5384392426778042,0.474691394629477,0.538484535917124,0.35128487690582355,0.5195156323575766,0.42324295166337134,0.45617147407048414,0.4829104958993871,0.3688113842192793,0.5914437826566744,0.5078868366278314,0.4835083753663539,0.5915466441486952,0.5981254712545377,0.571667835481423,0.13284816656188278,0.5444466663521724,0.2678882400126568,0.5075284121921607,0.5967725080893609,0.4216331651439968,0.543098355715884,0.0,0.6008680677895571,0.5367699785361385,0.48001111547390446,0.5460827125081308,0.6010232917821076,0.5556349979012524,0.4280078125377477,0.39756143222363527,0.6071026774288487,0.45674337145342736,0.43843693424672325,0.4841915171173645,0.4098968819315407,0.4696269450597055,0.46512101772415565,0.4712179599484526,0.5336206802285369,0.4564878516170108,0.5528255233394646,0.518788334825732,0.366661375228508,0.5190188732437783,0.0,0.30246794604987204,0.530850198022585,0.5455670931034434,0.3910074104442795,0.5082899700186728,0.663420984420796,0.4951295679632665,0.31801754983307695,0.6586772127154922,0.1523641393550131,0.4690470268272646,0.5034852848328742,0.6194637949983173,0.5720605779396263,0.552274050932748,0.3846315714891062,0.577424535861934,0.5779908236733534,0.6541264770922756,0.5231384606629195,0.3954594755051705,0.44257116473992036,0.5408691487015651,0.318105180668357,0.4437562262211921,0.47733551139981945,0.37193453257226977,0.0,0.5098862594138215,0.528754322157131,0.3160108732738949,0.48026545508181595,0.5773195500538209,0.5730882923569264,0.3604563094961243,0.6127514266847158,0.24450314881763696,0.22963080239525677,0.5817318453417386,0.5736385790520466,0.34096464764422774,0.31790648880753714,0.4512932561722614,0.4873067788314127,0.4990122405305777,0.49289193746831794,0.0,0.5473656168612426,0.5754156014827956
2018-10-31,0.6126763448694041,0.35870659353716067,0.3540059116409586,0.4713984179611521,0.5179081959079745,0.45349653063593465,0.24562015291661857,0.6832524217788706,0.4925306968834154,0.46094405282762696,0.3877616226787228,0.5872589986300515,0.4826578443449716,0.0,0.5845814569339582,0.5180262910294258,0.5522951130897064,0.4522309971747979,0.652488429266287,0.3486282442963366,0.0,0.5898872230833381,0.6048391835921444,0.2142225051624987,0.503546005443287,0.278572403075103,0.28176476205770584,0.0,0.5353948474077942,0.3838852698780188,0.4657924536954147,0.5119433444499891,0.5404201920916607,0.4997653862357675,0.5555245751457242,0.3707945743421281,0.5077367879340932,0.4178448799498405,0.47179229796942906,0.46986073112215715,0.42179199637363973,0.5691635110191298,0.564387184858295,0.49110868580985717,0.5852210724565108,0.5776738156422627,0.5724891485589483,0.12540289130753715,0.55245263652019,0.37653606899694886,0.5633588298418991,0.5908665143901795,0.4767753812191527,0.5473538066691551,0.0,0.5825767964724411,0.5605297812715895,0.4858815442409813,0.5721671761126227,0.5957436108097399,0.5856981272000946,0.4797499642902699,0.41652821414934466,0.5813119943146614,0.5064106730762401,0.42004693124275705,0.5789370940755307,0.3901322554863774,0.5415796213038097,0.4747816590023675,0.4980352288487485,0.5664242384746547,0.535701775347939,0.6067268484259621,0.5125595275471194,0.3465245390884121,0.5153401384554612,0.0,0.29326177081293003,0.521653497805291,0.5963078340012293,0.3506024593122448,0.520018780611248,0.654921157464962,0.5221909309051557,0.2954476327157061,0.6520898450084722,0.16448401847751098,0.4397806216841466,0.48673118751183975,0.6162567551585814,0.5471458208844285,0.5714162287078127,0.3959989237074188,0.5886646495200913,0.5970728326981275,0.6535696762832166,0.5741692622081797,0.44267358057720707,0.43344825532615383,0.5348002513168071,0.296493326344044,0.4344699812448261,0.46161772667075357,0.38820854480069433,0.0,0.5009220786034315,0.5148033172065977,0.37486237115828086,0.4659700997441188,0.5640555602926884,0.6003248293243627,0.3836771580739058,0.5872602935655763,0.39151167092197764,0.37301446345996114,0.5941344953320584,0.5504546325546131,0.3519036581309645,0.28721265507064986,0.4459784919290552,0.5273598413164445,0.47861571253387625,0.5154376975066579,0.0,0.5771736631167294,0.6039750435305526
2018-11-30,0.6048494233686683,0.3655503072967335,0.38498253354433876,0.4895280915271859,0.5157427738544936,0.4460284161795738,0.26386195653154243,0.6802517546039009,0.5194684354511804,0.4870459962027953,0.3929364171183227,0.6021189295698903,0.49067511832782873,0.0,0.586514092296456,0.5303003288911217,0.5527319043177494,0.47492659812524696,0.652017312800947,0.3820890883434235,0.0,0.5934232942516664,0.604643503454804,0.22245795680210512,0.5061757974012909,0.28500073931469644,0.31652648340239475,0.0,0.5373095716045554,0.3902536727081463,0.4750585700079657,0.5272021097999274,0.535117164311116,0.4817432783237089,0.5514808012637142,0.395527491116629,0.5102207137535456,0.41823414197291436,0.4839606750230419,0.46699776150246813,0.4347976151183683,0.5721510810197638,0.5387789178529315,0.5016942711153718,0.5878687464236736,0.597975398608008,0.573988668715912,0.12372051609720734,0.544443746524936,0.41387263120747914,0.5711933613299618,0.5908638849747173,0.5122340046014057,0.5546338922311842,0.0,0.5859341051725283,0.5603476596145277,0.5286553252971344,0.5704456050467495,0.614942004818662,0.5870545825068361,0.4895834349270261,0.4172313629058699,0.5884853870313386,0.5159714025311801,0.42623077943647797,0.598753836052094,0.36757474345904423,0.5395036229034372,0.5145553790158457,0.4996122378167944,0.5725933596199309,0.5323525236940617,0.6024998663804532,0.5162565434325848,0.3380805956730365,0.5166762819270172,0.0,0.28897247718784164,0.5182882407012527,0.5874700649908486,0.3437480689789288,0.49871430073129386,0.6584572951739524,0.526755956857469,0.2968663955052918,0.6538921425885619,0.19013602360307655,0.4419846728556559,0.48554334202144034,0.6343007164526111,0.5472125169727113,0.5755864999062736,0.3671946271602403,0.5852086299065046,0.6122754715200579,0.6564784898281749,0.6002289112353567,0.45127117001795786,0.43869419830599854,0.5346922288555014,0.28790993333229564,0.4375306102312791,0.4569417071793119,0.3873849397843984,0.0,0.5271315207457058,0.5452661922820509,0.37237178626520945,0.4666935401736043,0.5652775805167404,0.5792444439610475,0.32245173938890276,0.589294918296726,0.4247808274967856,0.4098003965294384,0.5939960890293439,0.5499090288075125,0.3588854346803421,0.26911131218333567,0.444395328795057,0.543221715017459,0.47785670153588794,0.5187153926668859,0.0,0.5737204813882794,0.5827228668345622
2018-12-31,0.6030836251609988,0.3790553190381026,0.38525828412870977,0.43521372314350104,0.4770743239322279,0.45042595741425984,0.27634407403293404,0.680764702553066,0.5195287177889788,0.5146385805398935,0.4021432333860108,0.5975155264084848,0.5120490294499104,0.0,0.589851804053561,0.5287405159601384,0.5574079231150263,0.4825096404041209,0.6552320219030733,0.3949344158258669,0.0,0.5918642184387706,0.5737582681759171,0.23201523996649615,0.5065604566458668,0.2941094310613401,0.3294711796202766,0.0,0.5428293065578775,0.3986521228711534,0.48246736064895884,0.5360674250703023,0.5579373989055454,0.4991351844131428,0.551167494810063,0.430781186951118,0.5200159168347591,0.4222958878362138,0.5064496934620557,0.46759876354994423,0.4582942569732744,0.5766206769513992,0.5701852675702846,0.5134025918697867,0.5933714526058553,0.6033571685220411,0.5768569480159526,0.12543764640253385,0.5163107077420621,0.4187206388741463,0.5959846663837456,0.5970441081193217,0.5090001039528549,0.5619566451097273,0.0,0.5994574609600503,0.5760223631423234,0.550379602447241,0.5760751304781297,0.6330292001362614,0.5850180535076681,0.49350016021902665,0.4198641239093532,0.6170777463709746,0.5039506338702539,0.44627051564936354,0.6357307373468462,0.3400534307416106,0.5423115634367172,0.5146786326919139,0.5042428159931034,0.6142265864719441,0.5210513492823559,0.6180595155756163,0.5247794116704793,0.3290851233033281,0.519868602029213,0.20385021257093938,0.28823116327853,0.5184286850475022,0.5846113636677146,0.33995106777825956,0.5317261198088181,0.6553388692811659,0.5279044130007631,0.3025676023999556,0.6603069232240115,0.20779821768470172,0.41449314913147545,0.4930200671136272,0.6348666173570529,0.5532203253765623,0.5912012161022813,0.29674574883420773,0.5853403752239729,0.618790539492615,0.6586969189310707,0.5935469356356554,0.44906599912098727,0.4471985324041836,0.5299199055632627,0.28818023428763695,0.44344457231002155,0.4585772721783128,0.39168877118004053,0.0,0.5507374656709413,0.5435652817062119,0.3803034101802992,0.4765272039826091,0.5756663505729146,0.6013410848976612,0.2738805973360742,0.6079872561816974,0.42536811259318696,0.29659451338850196,0.6102089301497653,0.5593670767706096,0.3680886982453806,0.25940619210603205,0.46224276700192307,0.5422997631361328,0.4757959830722469,0.4879592166740407,0.0,0.6084746380986301,0.599169484883359
2019-01-31,0.5979900124565892,0.3890132059088427,0.3917876169054462,0.43927497727404524,0.4771041919121715,0.45402893368610203,0.2863278590800279,0.6788589607129473,0.5162650649968425,0.5262076635555815,0.40816142825277957,0.592017986356493,0.5197833482348697,0.0,0.5904848587278977,0.5243243136774928,0.5582344392750453,0.4818360608756021,0.6552221741228105,0.3937205551479178,0.0,0.5928553213475931,0.5745410972983749,0.24039386922021996,0.5129064448849867,0.30251827240407714,0.3543028003149363,0.0,0.5456634650103456,0.40380283169100667,0.48423178327257377,0.5439357332813417,0.5537065373110391,0.5067861461000654,0.5492277570024853,0.4250173240557824,0.5229922380074484,0.4244777228232443,0.515914002710896,0.4612333807321634,0.4562132775139088,0.579158378779391,0.5686171272993635,0.5236658240657054,0.5952211602894955,0.6072095998838075,0.5780558412132146,0.12710674002175967,0.5247300224146916,0.4335987153551846,0.5927948733552543,0.5989841623654704,0.5031036223041987,0.5642586884148947,0.0,0.6054521186813684,0.5818133535359498,0.5522170615253831,0.5758826673076642,0.6451845910054521,0.579944490546684,0.4929242047337062,0.4219818949987857,0.6298665258470009,0.5024386800988547,0.4617855929762982,0.6395414808922885,0.3072601703972264,0.5478296911547177,0.5100840176557868,0.5055480184794675,0.6143480015508432,0.5078510885308436,0.6193903365520735,0.5266145693525061,0.319339538641704,0.518769169852495,0.36141954558803013,0.286578124989194,0.5176144403425059,0.5783214153680557,0.3387347060218882,0.5274323489322742,0.6582828590672589,0.541362614029341,0.3044260299738778,0.6621943023937471,0.22380047943379033,0.41976979547659904,0.49564969435457035,0.6330654886521472,0.5532277545197474,0.5962429885470558,0.27833553156746044,0.5835235006191315,0.6137054337096108,0.631206079440573,0.596142804286946,0.4505874743091347,0.45149386131976277,0.5316960508580653,0.28544054296358995,0.44608550011015974,0.4452268098492801,0.39356182380454763,0.0,0.5472199462417934,0.5540910100992553,0.38460832682432006,0.4828692753743561,0.5803060150904961,0.5948187691852254,0.250907972482696,0.6174531749946062,0.42203232917629957,0.28534315263364696,0.6123249940164571,0.5613740919830441,0.3750968460906912,0.25100698162314644,0.4525638421470356,0.5388372661409919,0.47108794031643386,0.49842694988071284,0.0,0.6027182516942574,0.5946113564181776
2019-02-28,0.5936601936877925,0.396467405327206,0.388763060586311,0.4421949801196086,0.47662379295140966,0.4573213322290006,0.2944530772056146,0.6772006311743931,0.5135867718495998,0.5265048440837827,0.4120960082670406,0.5878162273925985,0.5197252821696229,0.0,0.5905224908548883,0.5206472005388786,0.5580929983032158,0.4766989953202514,0.6563111655244235,0.3939524158824748,0.0,0.5933699678244537,0.5745925479075195,0.24736870800460342,0.5161190839618327,0.30957641872174635,0.3656874570338198,0.0,0.5474405798794418,0.4073788827613184,0.4848300301959713,0.540475882235741,0.5562020596232404,0.5082034444536734,0.5476436725489979,0.42061442888668804,0.5237007276425792,0.4261320486765745,0.5107004241033238,0.4541838952256099,0.4551123527874827,0.5813607730036562,0.5681332188446638,0.5051845580330956,0.5960827890695447,0.6089134132162933,0.5787948466966713,0.1285117009391263,0.5259567102615327,0.42877305191665643,0.5898256614559668,0.6000890746922135,0.49912640858797647,0.5646616609506204,0.0,0.6082703356918319,0.584247111021032,0.5533193332093053,0.5747527338259396,0.6437081535443409,0.5755384621738119,0.49191407393770203,0.4240046810323609,0.6374534113031897,0.5013104383159791,0.488775136820815,0.6361881963026682,0.2858647803230507,0.5476718007958064,0.5049036748285125,0.5064915033544478,0.6087038560582761,0.4993696770072663,0.6174894806731629,0.5256933730672391,0.3079914619485615,0.5145415065592612,0.3211542246343302,0.2849434372426874,0.5173541176195275,0.5729125413601389,0.34027843777200395,0.524345915061851,0.6600248399887798,0.5391502153835952,0.3059356000656044,0.6629879485168444,0.23616742830067045,0.4235334402603714,0.4969542198223829,0.6312159879681917,0.5495010441534784,0.59108525505615,0.2807935119116141,0.5823385489546161,0.6098241142954284,0.6315082784037432,0.5938064392167897,0.45342849470403485,0.4540067023721843,0.5327966924709056,0.2825375437115194,0.447817346924464,0.4398214570264065,0.3953775414898877,0.0,0.5448736149098679,0.5506691728826002,0.38799822974746095,0.48678482492309566,0.5832471007999221,0.5886059540178877,0.24452105692144477,0.645634997831163,0.4167475446591235,0.2751319412145521,0.6113190275153183,0.5611276624955334,0.3806775208871588,0.24560583175312595,0.44295455098906694,0.5347711905880765,0.46629418184028354,0.500486199219687,0.0,0.5983834405886748,0.5932764404060148
